gene_id,gene_name,nreg_total,resid_total,baseMean,shet,ess_hart,ess_cegv2,druggable
ENSG00000136286,MYO1G,584,26.081548811293118,566.8812347544215,0.01594549,False,False,False
ENSG00000136295,TTYH3,278,127.3118592983115,15.040784350437836,0.10490898,False,False,False
ENSG00000136305,CIDEB,144,-47.11843936526215,29.40935946145535,0.00068442,False,False,False
ENSG00000136319,TTC5,117,-68.45438260368888,28.425148150901208,0.00526388,False,False,False
ENSG00000136367,ZFHX2,95,25.64039811537307,1.6444020431008168,0.11845195,False,False,False
ENSG00000136371,MTHFS,153,-37.22146711705851,28.784386116441155,0.00106174,False,False,False
ENSG00000136379,ABHD17C,80,-24.076092040052792,5.290548143594756,0.26932825,False,False,False
ENSG00000136381,IREB2,145,-121.23301193176995,77.36986266594499,0.10848579,False,False,False
ENSG00000136404,TM6SF1,359,206.21822364197857,19.778790928913864,0.00312557,False,False,False
ENSG00000136425,CIB2,52,-5.4012426577270425,1.1143955792094296,0.00407183,False,False,False
ENSG00000136436,CALCOCO2,445,171.59749537455457,79.7568746563096,0.00896722,False,False,False
ENSG00000136444,RSAD1,149,-47.00089567900068,33.95556461836443,0.00047883,False,False,False
ENSG00000136448,NMT1,225,-114.23897434968272,149.0870150404907,0.15780925,False,True,False
ENSG00000136449,MYCBPAP,64,-14.614238832078275,2.4848659797033306,0.00135435,False,False,False
ENSG00000136451,VEZF1,240,-2.140064083555089,57.430649127272794,0.24055885,False,False,False
ENSG00000136463,TACO1,132,-117.03195927476828,62.3602225504492,0.0058176,False,False,False
ENSG00000136478,TEX2,100,-89.7753748685441,29.76616363968049,0.03746903,False,False,False
ENSG00000136485,DCAF7,201,-178.16579436200644,198.23362186314293,0.41194014,False,False,False
ENSG00000136490,LIMD2,531,161.26949738549263,195.15320291860468,0.03088018,False,False,False
ENSG00000136492,BRIP1,169,-13.686008214958427,26.037834651110188,0.0057624,False,False,False
ENSG00000136504,KAT7,159,-63.956769657601896,44.70292883026512,0.43421696,False,False,False
ENSG00000136514,RTP4,195,77.62202322024935,8.231304719531762,0.00685227,False,False,False
ENSG00000136518,ACTL6A,406,95.28090170477152,118.2895351109126,0.21622221,False,True,False
ENSG00000136521,NDUFB5,264,-62.00299763397524,130.03884016567767,0.00421491,False,False,False
ENSG00000136527,TRA2B,204,-69.65826002596711,83.77976089020916,0.72712914,False,False,False
ENSG00000136536,MARCHF7,421,61.138648428198024,171.25949225473104,0.04291316,False,False,False
ENSG00000136560,TANK,566,212.470757545366,168.4838812629782,0.13479207,False,False,False
ENSG00000136573,BLK,2,-36.81553285920458,0.4009807075159286,0.00147253,False,False,True
ENSG00000136603,SKIL,183,27.303428524626703,16.327657719696923,0.08621068,False,False,False
ENSG00000136628,EPRS1,367,24.486796623920924,153.05687724685743,0.02197688,False,False,False
ENSG00000136630,HLX,28,-55.9815866560927,3.5548967607161557,0.06367662,False,False,False
ENSG00000136631,VPS45,257,7.80508768856734,61.39470631665066,0.01563871,False,False,False
ENSG00000136634,IL10,324,177.3557586538367,22.530378599778327,0.02875594,False,False,False
ENSG00000136636,KCTD3,134,0.49194372287681887,10.652731693627844,0.0562561,False,False,False
ENSG00000136689,IL1RN,213,128.41528116300896,4.307259923369397,0.00162881,False,False,False
ENSG00000136699,SMPD4,146,-81.0101383167581,48.195653590729336,0.00959687,False,False,False
ENSG00000136715,SAP130,91,-100.77797416711516,29.325568501605588,0.43583133,False,False,False
ENSG00000136717,BIN1,383,92.2850772819759,105.66835188489681,0.09149035,False,False,False
ENSG00000136718,IMP4,428,111.84284269339585,143.11622627995717,0.00393975,False,True,False
ENSG00000136720,HS6ST1,124,-27.144811485426636,16.03789504699673,0.16848115,False,False,False
ENSG00000136731,UGGT1,176,-87.69618078318256,73.25593144047954,0.02868322,False,False,False
ENSG00000136732,GYPC,354,15.356885943896188,144.07766568370192,0.00419136,False,False,False
ENSG00000136738,STAM,270,34.35598677123688,54.03146242122325,0.08334153,False,False,False
ENSG00000136754,ABI1,278,-8.081274104308307,90.00471729438331,0.19824597,False,False,False
ENSG00000136758,YME1L1,74,-143.919698725383,42.720956053097,0.07886654,False,False,False
ENSG00000136770,DNAJC1,210,27.296544799058296,25.535633960389543,0.00578787,False,False,False
ENSG00000136783,NIPSNAP3A,210,60.169771150257674,14.986720080620131,0.00041456,False,False,False
ENSG00000136802,LRRC8A,227,-18.305257940221978,62.45655111797537,0.10136841,False,False,True
ENSG00000136807,CDK9,252,-34.70664104144585,91.70999827751537,0.02128372,False,True,True
ENSG00000136811,ODF2,126,-78.82929899072504,35.77524764718589,0.0404476,False,False,False
ENSG00000136813,ECPAS,92,-103.2376922573674,31.433183655281688,0.21270488,False,False,False
ENSG00000136816,TOR1B,117,-83.84313881734559,33.552759481860065,0.00702073,False,False,False
ENSG00000136819,C9orf78,221,-85.9028554706447,115.0813754245244,0.01361383,False,False,False
ENSG00000136824,SMC2,355,32.49825818248112,125.78203667316603,0.10100136,True,True,False
ENSG00000136827,TOR1A,201,-82.9576570303418,90.8370964107287,0.00825605,False,False,False
ENSG00000136828,RALGPS1,105,19.19679979078822,3.099055753724781,0.23325774,False,False,False
ENSG00000136830,NIBAN2,278,26.056011072258812,65.99770757941833,0.03991152,False,False,False
ENSG00000136840,ST6GALNAC4,123,-12.923992476785621,11.151438184033111,0.00187361,False,False,False
ENSG00000136842,TMOD1,96,45.08131205461437,0.8323003232854453,0.02918456,False,False,False
ENSG00000136854,STXBP1,211,39.150669746837046,22.36280161900977,0.50300846,False,False,False
ENSG00000136856,SLC2A8,159,25.37484058502573,10.60128668267406,0.00075878,False,False,True
ENSG00000136861,CDK5RAP2,205,-51.726599769789445,66.51647353551645,0.00821054,False,False,False
ENSG00000136866,ZFP37,33,-27.272990952506607,1.0705791071806106,0.00196634,False,False,False
ENSG00000136867,SLC31A2,78,-6.083474709170318,2.7438062432747246,0.00166726,False,False,True
ENSG00000136868,SLC31A1,142,-50.662611599823364,32.31463666996858,0.03066589,False,False,True
ENSG00000136870,ZNF189,100,-53.98332806014974,15.77391525642325,0.02469601,False,False,False
ENSG00000136874,STX17,206,21.443430773493382,26.323289089277182,0.0051201,False,False,False
ENSG00000136877,FPGS,170,-68.85021334178133,58.23661407898366,0.0115408,False,False,False
ENSG00000136878,USP20,294,66.44224974648941,48.14325250144054,0.02865912,False,False,False
ENSG00000136888,ATP6V1G1,346,51.68812118262717,102.95583895871727,0.01116588,False,False,True
ENSG00000136891,TEX10,169,-46.78383523980194,43.26201451132144,0.14566903,False,False,False
ENSG00000136908,DPM2,136,-42.95931530112718,25.338924800116352,0.02595981,False,False,False
ENSG00000136925,TSTD2,103,-62.29503887447375,19.466633161476736,0.00064425,False,False,False
ENSG00000136929,HEMGN,37,-14.023195335772272,0.8402752437934988,0.00225968,False,False,False
ENSG00000136930,PSMB7,124,-100.22685156597039,47.21822137726504,0.14856508,False,True,False
ENSG00000136932,TRMO,196,-34.711213129221335,51.57362795925549,0.00088483,False,False,False
ENSG00000136933,RABEPK,166,-29.313701944713983,32.62049475277548,0.00050303,False,False,False
ENSG00000136935,GOLGA1,91,-80.05580180120157,21.425125235418815,0.02617174,False,False,False
ENSG00000136936,XPA,195,-17.21342318890786,39.691242166451026,0.00155067,False,False,False
ENSG00000136938,ANP32B,286,-2.865794939430927,93.69721924126029,0.37228129,False,False,False
ENSG00000136940,PDCL,121,-112.65531550218567,51.204363925794354,0.04485542,False,False,False
ENSG00000136950,ARPC5L,613,167.69626681766346,327.5653935034028,0.26000464,False,False,False
ENSG00000136960,ENPP2,269,135.90150101129143,11.23515654106613,0.03295524,False,False,False
ENSG00000136982,DSCC1,309,71.95662444002713,53.81276952515994,0.00403415,False,False,False
ENSG00000136986,DERL1,224,-70.4423971091233,98.62473669875683,0.01106256,False,False,False
ENSG00000136997,MYC,515,177.190513879795,197.5130244895185,0.30739648,False,True,False
ENSG00000137038,DMAC1,249,2.644898553757045,59.704425513203084,0.00157551,False,False,False
ENSG00000137040,RANBP6,112,-66.69404156121587,24.004035193660904,0.04668607,False,False,False
ENSG00000137055,PLAA,148,-114.02192190110196,71.62865831925753,0.03846121,False,False,False
ENSG00000137070,IL11RA,169,37.33576423942465,10.978792325572824,0.00130569,False,False,True
ENSG00000137073,UBAP2,134,-80.1338152282729,40.841879199193066,0.02414178,False,False,False
ENSG00000137074,APTX,162,-79.49271693293076,58.416959685413815,0.00104633,False,False,False
ENSG00000137075,RNF38,130,-86.05452912590293,41.03655354013991,0.30397562,False,False,False
ENSG00000137076,TLN1,249,-32.19993645846584,86.14663805790481,0.20942396,False,False,False
ENSG00000137078,SIT1,382,94.61914366096333,94.26510315834419,0.02123287,False,False,False
ENSG00000137094,DNAJB5,52,-9.415746945221784,1.1936591530179554,0.12763301,False,False,False
ENSG00000137100,DCTN3,201,-22.39124532440296,46.50201752435625,0.00319995,False,False,False
ENSG00000137101,CD72,114,21.68518082523444,4.791671060474942,0.01747086,False,False,False
ENSG00000137103,TMEM8B,117,33.63463990671447,3.6369497922088754,0.01311203,False,False,False
ENSG00000137106,GRHPR,133,-112.49337527738348,59.13656924346027,0.00188679,False,False,False
ENSG00000137124,ALDH1B1,168,24.429531577548506,13.994639730761284,0.00114394,False,False,False
ENSG00000137133,HINT2,280,46.217495620476015,51.30054646506942,0.00056109,False,False,False
ENSG00000137135,ARHGEF39,188,35.499883743178394,16.94805876824728,0.00118189,False,False,False
ENSG00000137145,DENND4C,303,61.81357090009932,57.35050910513226,0.02492305,False,False,False
ENSG00000137161,CNPY3,272,16.833983119370345,67.2421303819497,0.06482832,False,False,False
ENSG00000137166,FOXP4,185,42.973249147184724,14.189488850046745,0.10428455,False,False,False
ENSG00000137168,PPIL1,307,51.74318851195453,72.9921828299389,0.00643272,False,False,False
ENSG00000137171,KLC4,52,-42.013592639572124,4.07892019658313,0.00948181,False,False,False
ENSG00000137185,ZSCAN9,156,50.68093836269121,5.450970686916392,0.00086949,False,False,False
ENSG00000137193,PIM1,503,72.91095337336745,286.3650983248355,0.13430781,False,False,True
ENSG00000137198,GMPR,144,53.155873847730916,3.58365451421809,0.00216681,False,False,False
ENSG00000137200,CMTR1,159,-68.37155740309323,47.38696043158894,0.08021171,False,True,False
ENSG00000137207,YIPF3,252,-19.126342711698285,77.83786618588668,0.02932486,False,False,False
ENSG00000137210,TMEM14B,67,-134.73816963925387,34.00293066619549,0.00054324,False,False,False
ENSG00000137216,TMEM63B,108,-23.995304124608936,10.384351803131574,0.18770588,False,False,False
ENSG00000137218,FRS3,65,-43.797968821689395,5.882067449292749,0.06415906,False,False,False
ENSG00000137221,TJAP1,26,-72.99015159059623,4.437137200710626,0.00324847,False,False,False
ENSG00000137265,IRF4,380,-71.77725358228273,559.435320588602,0.13932056,False,False,False
ENSG00000137266,SLC22A23,21,-16.219951020552088,0.2667118604579122,0.06224383,False,False,True
ENSG00000137267,TUBB2A,188,92.61454648762833,3.9627508611522844,0.26107112,False,False,False
ENSG00000137269,LRRC1,80,7.51579930624586,1.8398992482736252,0.05943383,False,False,False
ENSG00000137274,BPHL,83,-27.713701093730442,6.2341171899057,0.00025168,False,False,False
ENSG00000137275,RIPK1,181,-15.263755820049234,32.3616558680226,0.02515389,False,False,True
ENSG00000137288,UQCC2,327,55.95961475888262,78.77621924882347,0.00440417,False,False,False
ENSG00000137309,HMGA1,37,-45.23320256403083,2.617067147716316,0.50074587,False,False,False
ENSG00000137310,TCF19,325,41.0449605822064,89.89822486451025,0.00636591,False,False,False
ENSG00000137312,FLOT1,511,136.23968595555755,204.87098930953366,0.01355536,False,False,False
ENSG00000137331,IER3,397,127.57180155520555,112.2257716377773,0.12559144,False,False,False
ENSG00000137337,MDC1,164,-40.545504348537136,36.2107776882395,0.01118012,False,False,False
ENSG00000137338,PGBD1,63,-6.933884131961104,1.684519165093717,0.00079574,False,False,False
ENSG00000137343,ATAT1,77,-51.60077549857633,9.692518707143384,0.03299346,False,False,False
ENSG00000137364,TPMT,202,26.17482156876728,23.02249894754896,0.00044395,False,False,False
ENSG00000137393,RNF144B,10,-26.57903513741294,0.25251783262149946,0.00298806,False,False,False
ENSG00000137404,NRM,171,21.49235270330373,15.349381122384123,0.00696614,False,False,False
ENSG00000137409,MTCH1,228,-28.884574546695973,66.60309362181178,0.08965175,False,False,True
ENSG00000137411,VARS2,155,-29.68664245117143,28.68738575653632,0.0063524,False,True,False
ENSG00000137414,FAM8A1,110,-9.10739372090164,8.269493711120035,0.00848174,False,False,False
ENSG00000137441,FGFBP2,175,72.33399186234445,5.0863508796941845,0.00156102,False,False,False
ENSG00000137449,CPEB2,229,61.710778840572765,19.92330979607752,0.26715744,False,False,False
ENSG00000137462,TLR2,16,-29.279832265716077,0.5269210875648906,0.00158981,False,False,True
ENSG00000137478,FCHSD2,252,58.36557517217596,30.144700599211234,0.05872322,False,False,False
ENSG00000137486,ARRB1,240,95.84164809046334,13.720400049093682,0.14451214,False,False,False
ENSG00000137492,THAP12,237,-65.6132881828251,114.62801827782658,0.09170102,False,False,False
ENSG00000137494,ANKRD42,120,32.36581958842285,3.3009077719799285,0.00055064,False,False,False
ENSG00000137496,IL18BP,84,-32.14527501680123,7.031431960988625,0.00063825,False,False,False
ENSG00000137497,NUMA1,359,14.658567147650103,150.4978887872918,0.092531,False,False,False
ENSG00000137500,CCDC90B,240,10.283657674908355,48.88085702844633,0.00099718,False,False,False
ENSG00000137501,SYTL2,590,358.9378791003832,52.10561628935697,0.00098233,False,False,False
ENSG00000137502,RAB30,117,4.18625909145047,6.935820776328502,0.07119154,False,False,False
ENSG00000137504,CREBZF,260,-25.46298741071429,89.90510550966842,0.03577307,False,False,False
ENSG00000137507,LRRC32,174,72.08912380496545,5.887243319779797,0.01313673,False,False,False
ENSG00000137509,PRCP,245,56.708978166539296,28.026218910392686,0.00166179,False,False,False
ENSG00000137513,NARS2,183,-17.192052558790742,36.36843624027194,0.00396354,False,False,False
ENSG00000137522,RNF121,96,-48.091234466738655,13.576918455649919,0.06640689,False,False,False
ENSG00000137563,GGH,364,115.02895736004784,62.17996150038114,0.05387458,False,False,False
ENSG00000137575,SDCBP,310,79.41257563499012,49.76668726552389,0.02647449,False,False,False
ENSG00000137601,NEK1,148,8.801293670506325,11.890078838026497,0.00698916,False,False,True
ENSG00000137628,DDX60,390,207.8032846874537,26.348922590092133,0.00652483,False,False,False
ENSG00000137642,SORL1,404,214.0703657761373,36.12383295451049,0.03541996,False,False,False
ENSG00000137656,BUD13,110,-131.01507803497432,55.940027671614516,0.00446509,False,False,False
ENSG00000137692,DCUN1D5,601,251.09886323048576,177.82496197113394,0.39666362,False,False,False
ENSG00000137700,SLC37A4,192,-22.269626937776472,41.56689658747224,0.00152029,False,False,True
ENSG00000137710,RDX,273,52.544621850084994,45.449762530525504,0.08299673,False,False,False
ENSG00000137713,PPP2R1B,171,-115.160842010017,91.08967023449127,0.00228288,False,False,False
ENSG00000137714,FDX1,220,-30.173384552302736,65.88682049408864,0.00584239,False,False,False
ENSG00000137720,CFAP68,183,-6.9179184522230415,29.25837630042544,0.00055104,False,False,False
ENSG00000137731,FXYD2,153,103.51669162039393,0.6079947482812937,0.00075027,False,False,True
ENSG00000137747,TMPRSS13,69,1.1386489036122462,1.5361200598394837,0.00230033,False,False,False
ENSG00000137760,ALKBH8,107,-44.55135393517707,15.726373677980012,0.00173092,False,False,False
ENSG00000137764,MAP2K5,134,-13.360878242446603,13.844759710097149,0.03205998,False,False,False
ENSG00000137767,SQOR,219,-110.13957907953917,134.64133958428286,0.00251308,False,False,False
ENSG00000137770,CTDSPL2,114,-97.63195640740072,39.18065136066137,0.34282796,False,False,False
ENSG00000137776,SLTM,179,-169.07603857188906,161.77078754946052,0.14404165,False,False,False
ENSG00000137802,MAPKBP1,109,-37.75495691545831,13.846809807532582,0.05272078,False,False,False
ENSG00000137804,NUSAP1,407,90.38966535963014,122.657127014045,0.00741416,False,False,False
ENSG00000137806,NDUFAF1,102,-84.44787917457631,27.732140417608136,0.00218471,False,False,False
ENSG00000137807,KIF23,301,20.256318327418498,85.51714558237201,0.22511327,False,True,False
ENSG00000137812,KNL1,252,28.927839201464792,45.444767192174965,0.04835956,False,False,False
ENSG00000137814,HAUS2,196,-75.23065706785053,78.52797767103367,0.00128935,False,False,False
ENSG00000137815,RTF1,172,-108.17121235257456,86.63130029944237,0.6859848,False,False,False
ENSG00000137817,PARP6,143,-25.18522978567065,20.800238141418436,0.13422307,False,False,False
ENSG00000137822,TUBGCP4,178,-42.85480425369799,45.209925178778015,0.02293885,False,False,False
ENSG00000137824,RMDN3,101,-83.1339402847722,27.308646079637086,0.01738862,False,False,False
ENSG00000137841,PLCB2,281,41.0543175899721,57.88326110567165,0.00510923,False,False,False
ENSG00000137842,TMEM62,82,-61.41267687118511,12.845484800972084,0.00208311,False,False,False
ENSG00000137845,ADAM10,221,-87.65768121894578,111.30925510554489,0.33220428,False,False,False
ENSG00000137871,ZNF280D,177,-12.402513794177942,28.281568283347788,0.0590316,False,False,False
ENSG00000137877,SPTBN5,16,-25.183465537131845,0.34506445298466726,0.0001969,False,False,False
ENSG00000137880,GCHFR,205,2.456503831880994,37.073627862047346,0.00457513,False,False,False
ENSG00000137944,KYAT3,127,-36.27500862431923,19.25801924943131,0.00033514,False,False,False
ENSG00000137947,GTF2B,167,-75.97400612327856,57.55071952414495,0.03997602,False,True,False
ENSG00000137955,RABGGTB,538,126.07496374393307,273.2980078871444,0.02100605,False,True,False
ENSG00000137959,IFI44L,527,287.4920668922795,56.214055227215624,0.00023895,False,False,False
ENSG00000137965,IFI44,438,190.7271466279215,62.626094579281904,0.00026998,False,False,False
ENSG00000137992,DBT,67,-119.64335866793647,27.32380123020937,0.00350173,False,False,False
ENSG00000137996,RTCA,239,-32.073408173360676,77.50786565999653,0.00199106,False,False,False
ENSG00000138002,IFT172,73,-38.074576449037465,6.256377775554209,0.01215011,False,False,False
ENSG00000138018,SELENOI,268,39.22956061385687,51.47780322855174,0.04505982,False,False,False
ENSG00000138028,CGREF1,148,42.93491815963251,6.816687174650415,0.00079787,False,False,False
ENSG00000138029,HADHB,190,-78.54875152265807,76.18507961429572,0.00415091,False,False,False
ENSG00000138030,KHK,112,-16.06950723954374,9.458491352018571,0.00039631,False,False,False
ENSG00000138031,ADCY3,340,109.0144220570384,51.20102991307845,0.02234093,False,False,False
ENSG00000138032,PPM1B,208,-61.910521663834984,76.86575356105186,0.05571262,False,False,False
ENSG00000138035,PNPT1,197,0.07762140961280295,35.37032642600718,0.0339252,False,False,False
ENSG00000138036,DYNC2LI1,201,33.0489439455274,27.283566891293944,0.00046252,False,False,False
ENSG00000138050,THUMPD2,109,-42.553697841082155,15.432560614743457,0.00127825,False,False,False
ENSG00000138061,CYP1B1,297,-39.76523439735442,150.9296704917629,0.00126113,False,False,False
ENSG00000138069,RAB1A,199,-93.39588084219433,96.93753446216611,0.34797206,False,False,False
ENSG00000138071,ACTR2,294,-100.63526986675318,219.00247657711049,0.60831663,False,True,False
ENSG00000138073,PREB,307,24.461421102725666,89.88708549016096,0.00794901,False,True,False
ENSG00000138074,SLC5A6,315,94.3965536307559,53.57428020729929,0.01891625,False,False,True
ENSG00000138078,PREPL,280,50.32304742479927,49.24554733512252,0.00097738,False,False,False
ENSG00000138079,SLC3A1,4,-27.604688817527784,0.17182292758442538,0.00038535,False,False,True
ENSG00000138081,FBXO11,149,-61.872987482285225,38.30957610325333,0.51102174,False,False,False
ENSG00000138085,ATRAID,234,-51.322386830083005,90.37974660866766,0.00225458,False,False,False
ENSG00000138092,CENPO,183,-35.85966497686612,42.639492291777415,0.00186153,False,False,False
ENSG00000138095,LRPPRC,430,5.721744391201497,293.9717583471995,0.02411713,False,False,False
ENSG00000138101,DTNB,94,-65.53590646256033,17.432058175727178,0.00924028,False,False,False
ENSG00000138107,ACTR1A,215,-36.02416412143208,62.55601206018217,0.21793534,False,False,False
ENSG00000138111,MFSD13A,109,-32.88309398893593,12.511181099419938,0.01519394,False,False,False
ENSG00000138119,MYOF,368,155.3732166780469,49.66969474708631,0.00124438,False,False,False
ENSG00000138134,STAMBPL1,229,-32.29377872730629,72.70113523016865,0.00499777,False,False,False
ENSG00000138138,ATAD1,180,-84.6894142584982,74.86582732627475,0.03567548,False,False,False
ENSG00000138160,KIF11,397,68.2786487579797,133.09507184848889,0.25682383,False,True,False
ENSG00000138161,CUZD1,28,-50.34956689034556,2.2435231258375867,0.00053181,False,False,False
ENSG00000138166,DUSP5,670,364.63684374425793,124.75147129018175,0.01934853,False,False,False
ENSG00000138172,CALHM2,322,112.61007576351255,47.82753775583621,0.00085932,False,False,False
ENSG00000138175,ARL3,299,111.05085865955392,29.14485705316703,0.02027498,False,False,False
ENSG00000138180,CEP55,566,197.736213899205,182.66268290421573,0.00284977,False,False,False
ENSG00000138182,KIF20B,286,-11.72425528568661,101.0796288372383,0.00796303,False,False,False
ENSG00000138185,ENTPD1,257,115.57176490991353,16.115154171861565,0.01916688,False,False,False
ENSG00000138190,EXOC6,147,-83.7579026462722,50.96552767222642,0.01962563,False,False,False
ENSG00000138231,DBR1,107,-117.24260071180271,47.123238674384865,0.005483,False,True,False
ENSG00000138246,DNAJC13,133,-79.60112409385566,39.14983388588442,0.10307874,False,False,False
ENSG00000138279,ANXA7,257,-60.38492889280009,122.66377220177519,0.00237977,False,False,False
ENSG00000138303,ASCC1,188,-36.25965271931892,47.0219252120501,0.00389838,False,False,False
ENSG00000138346,DNA2,203,-17.040309564251714,43.62719480238956,0.00182913,False,False,False
ENSG00000138363,ATIC,417,65.46653866636369,175.20954495238553,0.002243,False,False,False
ENSG00000138375,SMARCAL1,58,-110.03487125774171,20.400842426195577,0.00973408,False,False,False
ENSG00000138376,BARD1,116,-60.83961315488196,23.517498491030288,0.00191199,False,False,False
ENSG00000138378,STAT4,421,186.63953180323966,51.675490008514345,0.07444396,False,False,False
ENSG00000138381,ASNSD1,205,-106.01594433703342,117.65630027079587,0.00135924,False,False,False
ENSG00000138382,METTL5,443,99.27118652980401,156.53916373518211,0.00224044,False,False,False
ENSG00000138386,NAB1,228,7.143713171257772,44.86427098543301,0.05372648,False,False,False
ENSG00000138398,PPIG,115,-161.25693179380994,82.97049101116907,0.11169002,False,False,False
ENSG00000138399,FASTKD1,182,-41.536357360624216,46.786225202979885,0.00083875,False,False,False
ENSG00000138413,IDH1,255,44.866281245379994,38.84528448939677,0.00463096,False,False,False
ENSG00000138430,OLA1,258,-20.677496793529073,87.01630509140612,0.04904589,False,False,False
ENSG00000138433,CIR1,132,-49.143251767241004,24.894255481933747,0.00989329,False,False,False
ENSG00000138434,ITPRID2,163,-44.60597029281141,37.232792562499945,0.01494301,False,False,False
ENSG00000138439,FAM117B,127,4.112869453481032,8.718999236780421,0.04303153,False,False,False
ENSG00000138443,ABI2,245,43.12698092486127,35.88949382576333,0.12548998,False,False,False
ENSG00000138448,ITGAV,179,36.587203471090056,12.59922786293375,0.03911364,False,False,True
ENSG00000138449,SLC40A1,82,5.5469018521975855,2.582876388547099,0.12990431,False,False,True
ENSG00000138459,SLC35A5,149,-49.50211943025001,32.33376913664962,0.00132723,False,False,True
ENSG00000138463,SLC49A4,155,21.18323913271403,10.792088782369357,0.00794799,False,False,True
ENSG00000138468,SENP7,228,76.80466193105192,16.186059378096356,0.06515996,False,False,False
ENSG00000138495,COX17,257,-19.802010766648337,83.93674165825855,0.0151316,False,False,False
ENSG00000138496,PARP9,397,122.1870545287745,86.97950275840012,0.00193881,False,False,False
ENSG00000138593,SECISBP2L,305,72.55409696455479,50.9990692524663,0.05631578,False,False,False
ENSG00000138594,TMOD3,206,-84.40457748349078,93.76702983557075,0.03174871,False,False,False
ENSG00000138600,SPPL2A,421,75.22141625535897,160.60103537094804,0.00652657,False,False,False
ENSG00000138604,GLCE,105,8.523163878891886,4.102394472482963,0.06777956,False,False,False
ENSG00000138606,SHF,250,154.80998979109057,5.501816777281168,0.01152128,False,False,False
ENSG00000138613,APH1B,225,101.81490215962467,9.088643925407167,0.00096561,False,False,False
ENSG00000138614,INTS14,103,-107.61881323882227,39.16129079798595,0.01279532,False,False,False
ENSG00000138617,PARP16,168,-0.5204577648987154,20.332060792799478,0.00112496,False,False,False
ENSG00000138621,PPCDC,279,88.93988217795183,28.606391123981158,0.00106659,False,False,False
ENSG00000138623,SEMA7A,394,221.84558828599654,30.16278232148221,0.03756866,False,False,False
ENSG00000138629,UBL7,186,-76.9721567978978,71.25463563515093,0.00778324,False,False,False
ENSG00000138640,FAM13A,231,108.52178585444955,12.413353031551999,0.00419002,False,False,False
ENSG00000138641,HERC3,337,140.8353807247155,35.92265511996197,0.04609952,False,False,False
ENSG00000138642,HERC6,412,220.05752682085955,30.486407338289446,0.00053858,False,False,False
ENSG00000138646,HERC5,441,185.18800325021084,67.1612057578034,0.00284154,False,False,False
ENSG00000138658,ZGRF1,216,3.525076891055228,40.32109310148604,0.00098389,False,False,False
ENSG00000138660,AP1AR,196,-22.888592861021344,45.05519403400295,0.02392053,False,False,False
ENSG00000138663,COPS4,98,-149.0918040551623,60.361022664546454,0.29342975,True,False,False
ENSG00000138668,HNRNPD,598,111.34785846253237,401.94430875276385,0.36110756,False,False,False
ENSG00000138670,RASGEF1B,158,80.89903602520575,2.132763349411898,0.04169593,False,False,False
ENSG00000138674,SEC31A,351,41.360349983179205,112.83291450382963,0.03227251,False,False,False
ENSG00000138678,GPAT3,336,164.99975948890824,23.323836319011093,0.00110517,False,False,False
ENSG00000138684,IL21,184,65.65111966055969,10.044301519717278,0.06619726,False,False,False
ENSG00000138685,FGF2,147,53.6914080090569,4.51845745858911,0.02033828,False,False,False
ENSG00000138686,BBS7,91,-73.0911396463209,18.833912867785823,0.00689515,False,False,False
ENSG00000138688,BLTP1,167,-2.324346055674461,20.867011202271136,0.03573033,False,False,False
ENSG00000138698,RAP1GDS1,217,-50.54956778484619,75.43479543087012,0.03893773,False,False,False
ENSG00000138709,LARP1B,130,-41.06953616258873,22.23628948090941,0.01513697,False,False,False
ENSG00000138738,PRDM5,32,-1.6222765172574967,0.18078586076986042,0.01130666,False,False,False
ENSG00000138744,NAAA,139,-69.45560372778986,37.0475214309276,0.00055027,False,False,False
ENSG00000138750,NUP54,172,-109.58480202430017,88.54090923707602,0.05705324,True,False,False
ENSG00000138755,CXCL9,9,-32.53531850233358,0.3827913421990961,0.00335883,False,False,False
ENSG00000138756,BMP2K,291,106.5807187918726,26.6360835373678,0.05524873,False,False,True
ENSG00000138757,G3BP2,312,-93.23201072566108,239.66046772694557,0.44727119,False,False,False
ENSG00000138758,SEPTIN11,281,18.908586420735432,73.27981577818746,0.09353952,False,False,False
ENSG00000138760,SCARB2,265,120.38886265166119,14.510247829741912,0.02643321,False,False,False
ENSG00000138764,CCNG2,465,255.429218587877,47.994705518085716,0.01614758,False,False,False
ENSG00000138767,CNOT6L,368,74.08097808297813,97.1217817174606,0.29733799,False,False,False
ENSG00000138768,USO1,237,-39.508767691539006,82.33471814717343,0.04564278,False,False,False
ENSG00000138769,CDKL2,68,8.981417917802727,1.2842378866060178,0.00049585,False,False,True
ENSG00000138772,ANXA3,232,145.29053830434546,3.795540215186887,0.00056894,False,False,False
ENSG00000138778,CENPE,284,23.319522363299242,70.25196184065133,0.05368515,False,False,False
ENSG00000138780,GSTCD,198,-7.263391604079864,36.861940431354206,0.00630233,False,False,False
ENSG00000138785,INTS12,87,-103.88403500675705,29.446661364147182,0.09880114,False,False,False
ENSG00000138794,CASP6,187,-14.270101948738116,34.64806576710512,0.00111189,False,False,False
ENSG00000138795,LEF1,355,87.01212848060017,83.42256403364242,0.10262336,False,False,False
ENSG00000138796,HADH,293,44.91389433245416,61.0318648197376,0.00709288,False,False,False
