target,gene,outdeg_Rest,onsig_Rest,outdeg_Stim8hr,onsig_Stim8hr,outdeg_Stim48hr,onsig_Stim48hr
ENSG00000111647,BLTP3B,0.0,True,2.0,True,1.0,True
ENSG00000111652,COPS7A,0.0,True,0.0,True,1.0,True
ENSG00000111653,ING4,1.0,False,4.0,False,3.0,True
ENSG00000111665,CDCA3,126.0,True,73.0,True,69.0,True
ENSG00000111666,CHPT1,6.0,False,0.0,True,3.0,False
ENSG00000111669,TPI1,82.0,False,198.0,False,,
ENSG00000111670,GNPTAB,1.0,True,7.0,True,6.0,True
ENSG00000111671,SPSB2,51.0,True,34.0,True,2.0,True
ENSG00000111674,ENO2,7.0,True,2.0,True,1.0,True
ENSG00000111676,ATN1,1.0,True,3.0,True,3.0,True
ENSG00000111678,C12orf57,10.0,True,6.0,True,4.0,True
ENSG00000111679,PTPN6,18.0,True,1.0,True,3.0,True
ENSG00000111684,LPCAT3,143.0,True,61.0,True,0.0,False
ENSG00000111696,NT5DC3,4.0,True,1.0,True,1.0,True
ENSG00000111704,NANOG,0.0,False,1.0,False,1.0,False
ENSG00000111711,GOLT1B,,,84.0,True,48.0,True
ENSG00000111716,LDHB,1.0,True,0.0,True,3.0,True
ENSG00000111725,PRKAB1,0.0,True,0.0,True,1.0,True
ENSG00000111726,CMAS,95.0,True,61.0,True,10.0,True
ENSG00000111727,HCFC2,11.0,True,14.0,True,15.0,True
ENSG00000111728,ST8SIA1,4.0,False,2.0,False,78.0,False
ENSG00000111731,C2CD5,1.0,True,60.0,True,1.0,True
ENSG00000111737,RAB35,2.0,True,5.0,True,3.0,True
ENSG00000111752,PHC1,0.0,True,1.0,True,1.0,True
ENSG00000111775,COX6A1,0.0,True,0.0,True,2.0,True
ENSG00000111783,RFX4,1.0,False,5.0,False,0.0,False
ENSG00000111785,RIC8B,0.0,True,4.0,True,60.0,True
ENSG00000111786,SRSF9,2.0,True,3.0,True,9.0,True
ENSG00000111790,FGFR1OP2,218.0,True,512.0,True,117.0,True
ENSG00000111796,KLRB1,0.0,False,0.0,False,4.0,False
ENSG00000111801,BTN3A3,27.0,True,16.0,True,7.0,True
ENSG00000111802,TDP2,1.0,True,1.0,True,1.0,True
ENSG00000111817,DSE,10.0,False,0.0,False,0.0,False
ENSG00000111832,RWDD1,4.0,True,0.0,True,9.0,True
ENSG00000111834,RSPH4A,0.0,False,0.0,False,8.0,False
ENSG00000111837,MAK,0.0,False,0.0,False,0.0,False
ENSG00000111843,TMEM14C,0.0,True,2.0,True,0.0,True
ENSG00000111850,SMIM8,,,,,16.0,False
ENSG00000111859,NEDD9,0.0,True,0.0,False,4.0,True
ENSG00000111860,CEP85L,0.0,True,0.0,True,1.0,True
ENSG00000111863,ADTRP,0.0,False,0.0,False,1.0,False
ENSG00000111875,ASF1A,8.0,True,1.0,True,2.0,True
ENSG00000111877,MCM9,2.0,False,7.0,True,6.0,True
ENSG00000111879,FAM184A,0.0,True,0.0,True,1.0,True
ENSG00000111885,MAN1A1,10.0,True,4.0,True,1.0,True
ENSG00000111897,SERINC1,0.0,True,0.0,True,0.0,True
ENSG00000111906,HDDC2,1.0,True,0.0,True,1.0,True
ENSG00000111907,TPD52L1,195.0,False,11.0,False,50.0,False
ENSG00000111911,HINT3,0.0,True,1.0,True,1.0,True
ENSG00000111912,NCOA7,3.0,True,0.0,True,1.0,False
ENSG00000111961,SASH1,0.0,False,0.0,False,2.0,False
ENSG00000111962,UST,0.0,False,0.0,False,0.0,False
ENSG00000111981,ULBP1,0.0,False,1.0,False,1.0,False
ENSG00000112031,MTRF1L,1.0,True,0.0,True,7.0,True
ENSG00000112033,PPARD,1.0,True,0.0,True,1.0,True
ENSG00000112038,OPRM1,4.0,False,48.0,False,3.0,False
ENSG00000112039,FANCE,50.0,True,36.0,True,39.0,True
ENSG00000112062,MAPK14,11.0,True,19.0,True,105.0,True
ENSG00000112078,KCTD20,0.0,True,1.0,True,0.0,True
ENSG00000112079,STK38,2.0,True,5.0,True,3.0,True
ENSG00000112110,MRPL18,49.0,False,121.0,False,664.0,False
ENSG00000112115,IL17A,0.0,False,1.0,False,5.0,False
ENSG00000112116,IL17F,29.0,False,21.0,False,23.0,False
ENSG00000112130,RNF8,124.0,True,25.0,True,232.0,True
ENSG00000112137,PHACTR1,0.0,False,0.0,False,0.0,False
ENSG00000112139,MDGA1,3.0,True,3.0,False,2.0,False
ENSG00000112144,CILK1,25.0,True,41.0,True,10.0,True
ENSG00000112146,FBXO9,1.0,True,1.0,True,2.0,True
ENSG00000112149,CD83,4.0,True,0.0,True,0.0,True
ENSG00000112167,SAYSD1,1.0,True,0.0,True,0.0,True
ENSG00000112182,BACH2,0.0,False,14.0,True,3.0,True
ENSG00000112183,RBM24,0.0,False,0.0,False,1.0,False
ENSG00000112195,TREML2,2.0,True,1.0,False,1.0,True
ENSG00000112200,ZNF451,0.0,True,0.0,True,1.0,True
ENSG00000112208,BAG2,0.0,True,0.0,True,0.0,True
ENSG00000112210,RAB23,7.0,True,6.0,True,6.0,True
ENSG00000112212,TSPO2,0.0,False,1.0,False,4.0,False
ENSG00000112218,GPR63,125.0,False,73.0,False,39.0,False
ENSG00000112234,FBXL4,0.0,True,3.0,True,1.0,True
ENSG00000112237,CCNC,2730.0,True,2270.0,True,4090.0,True
ENSG00000112238,PRDM13,7.0,False,7.0,False,7.0,False
ENSG00000112242,E2F3,6.0,True,21.0,True,11.0,True
ENSG00000112245,PTP4A1,517.0,False,22.0,False,8.0,False
ENSG00000112246,SIM1,0.0,False,1.0,False,0.0,False
ENSG00000112249,ASCC3,,,,,4.0,False
ENSG00000112282,MED23,146.0,True,1011.0,True,366.0,True
ENSG00000112290,WASF1,4.0,False,5.0,False,2.0,False
ENSG00000112294,ALDH5A1,0.0,False,1.0,True,1.0,True
ENSG00000112297,CRYBG1,1.0,True,0.0,False,1.0,True
ENSG00000112303,VNN2,0.0,False,0.0,False,0.0,False
ENSG00000112304,ACOT13,2.0,True,2.0,True,2.0,True
ENSG00000112305,SMAP1,2.0,True,0.0,True,1.0,True
ENSG00000112308,C6orf62,623.0,True,0.0,True,0.0,False
ENSG00000112309,B3GAT2,39.0,False,0.0,False,0.0,False
ENSG00000112312,GMNN,0.0,True,2.0,True,0.0,True
ENSG00000112333,NR2E1,403.0,False,6.0,False,4.0,False
ENSG00000112335,SNX3,0.0,True,3.0,True,2.0,True
ENSG00000112339,HBS1L,164.0,True,,,,
ENSG00000112343,TRIM38,2.0,True,1.0,True,13.0,True
ENSG00000112357,PEX7,0.0,True,0.0,True,0.0,True
ENSG00000112365,ZBTB24,7.0,False,7.0,False,12.0,False
ENSG00000112367,FIG4,1.0,True,1.0,True,1.0,True
ENSG00000112378,PERP,0.0,True,0.0,True,0.0,True
ENSG00000112394,SLC16A10,1.0,False,0.0,False,0.0,False
ENSG00000112406,HECA,2.0,True,5.0,True,0.0,True
ENSG00000112419,PHACTR2,0.0,False,1.0,False,3.0,False
ENSG00000112425,EPM2A,3.0,False,0.0,True,2.0,False
ENSG00000112473,SLC39A7,4.0,False,21.0,True,5.0,True
ENSG00000112486,CCR6,87.0,False,33.0,False,153.0,False
ENSG00000112511,PHF1,1.0,True,1.0,True,0.0,True
ENSG00000112514,CUTA,1.0,True,1.0,True,1.0,True
ENSG00000112531,QKI,0.0,True,2.0,True,7.0,True
ENSG00000112561,TFEB,0.0,True,0.0,True,1.0,True
ENSG00000112576,CCND3,0.0,True,0.0,True,199.0,True
ENSG00000112584,FAM120B,0.0,True,0.0,True,0.0,True
ENSG00000112592,TBP,3.0,False,32.0,True,0.0,True
ENSG00000112599,GUCA1B,83.0,False,26.0,True,4.0,False
ENSG00000112624,BICRAL,0.0,False,4.0,False,1.0,False
ENSG00000112640,PPP2R5D,5.0,True,2.0,True,3.0,True
ENSG00000112651,MRPL2,63.0,False,387.0,False,505.0,False
ENSG00000112658,SRF,1043.0,True,5.0,True,13.0,False
ENSG00000112659,CUL9,9.0,True,5.0,True,1.0,True
ENSG00000112667,DNPH1,2.0,True,0.0,True,0.0,True
ENSG00000112679,DUSP22,0.0,True,0.0,True,1.0,True
ENSG00000112685,EXOC2,,,318.0,True,,
ENSG00000112695,COX7A2,1.0,True,0.0,True,0.0,True
ENSG00000112697,TMEM30A,331.0,True,790.0,True,43.0,True
ENSG00000112699,GMDS,1.0,True,0.0,True,0.0,True
ENSG00000112715,VEGFA,0.0,False,0.0,True,0.0,True
ENSG00000112759,SLC29A1,3.0,True,6.0,True,8.0,True
ENSG00000112763,BTN2A1,1.0,True,3.0,True,1.0,True
ENSG00000112773,TENT5A,0.0,False,2.0,False,0.0,False
ENSG00000112782,CLIC5,2.0,True,4.0,True,2.0,True
ENSG00000112796,ENPP5,2.0,False,0.0,False,0.0,False
ENSG00000112799,LY86,1.0,False,0.0,False,0.0,False
ENSG00000112837,TBX18,0.0,False,0.0,False,0.0,False
ENSG00000112851,ERBIN,2.0,True,3.0,True,0.0,True
ENSG00000112855,HARS2,,,31.0,False,23.0,False
ENSG00000112874,NUDT12,0.0,False,12.0,False,1.0,False
ENSG00000112877,CEP72,1.0,True,6.0,True,1.0,True
ENSG00000112893,MAN2A1,83.0,True,27.0,True,6.0,True
ENSG00000112902,SEMA5A,0.0,False,0.0,False,0.0,False
ENSG00000112936,C7,0.0,False,0.0,False,0.0,False
ENSG00000112941,TENT4A,8.0,True,3.0,True,2.0,True
ENSG00000112977,DAP,5.0,True,226.0,True,265.0,True
ENSG00000112983,BRD8,1902.0,True,3692.0,True,826.0,True
ENSG00000112984,KIF20A,322.0,True,1779.0,True,127.0,True
ENSG00000112992,NNT,1.0,True,4.0,True,8.0,True
ENSG00000112996,MRPS30,9.0,False,1.0,False,2.0,False
ENSG00000113048,MRPS27,48.0,False,87.0,False,32.0,False
ENSG00000113068,PFDN1,6.0,True,6.0,True,5.0,True
ENSG00000113070,HBEGF,0.0,True,1.0,True,1.0,True
ENSG00000113088,GZMK,0.0,False,5.0,False,26.0,False
ENSG00000113108,APBB3,2.0,True,3.0,True,1.0,True
ENSG00000113119,TMCO6,0.0,True,0.0,True,0.0,True
ENSG00000113140,SPARC,0.0,False,3.0,False,1.0,False
ENSG00000113163,CERT1,30.0,True,82.0,True,28.0,True
ENSG00000113194,FAF2,135.0,True,301.0,True,301.0,True
ENSG00000113196,HAND1,0.0,False,0.0,False,0.0,False
ENSG00000113240,CLK4,2.0,True,3.0,True,1.0,True
ENSG00000113263,ITK,1.0,True,3392.0,True,2565.0,True
ENSG00000113269,RNF130,6.0,False,1.0,True,0.0,False
ENSG00000113272,THG1L,152.0,False,185.0,True,19.0,False
ENSG00000113273,ARSB,1.0,True,4.0,True,3.0,True
ENSG00000113282,CLINT1,1.0,True,1.0,True,1.0,True
ENSG00000113296,THBS4,0.0,False,0.0,False,3.0,False
ENSG00000113300,CNOT6,1.0,True,2.0,True,1.0,True
ENSG00000113319,RASGRF2,4.0,True,8.0,True,2.0,True
ENSG00000113328,CCNG1,0.0,True,2.0,True,1.0,True
ENSG00000113356,POLR3G,3.0,False,3.0,True,3.0,True
ENSG00000113368,LMNB1,4.0,True,1.0,True,1.0,True
ENSG00000113369,ARRDC3,3.0,True,0.0,True,1.0,True
ENSG00000113384,GOLPH3,0.0,True,2.0,True,0.0,True
ENSG00000113387,SUB1,1.0,True,1.0,True,3.0,True
ENSG00000113391,ARB2A,0.0,True,0.0,True,1.0,True
ENSG00000113430,IRX4,0.0,False,0.0,False,1.0,False
ENSG00000113441,LNPEP,0.0,True,2.0,True,0.0,True
ENSG00000113448,PDE4D,0.0,False,0.0,False,4.0,False
ENSG00000113456,RAD1,5.0,False,0.0,False,1.0,True
ENSG00000113504,SLC12A7,0.0,True,0.0,True,0.0,True
ENSG00000113520,IL4,1.0,False,10.0,False,2.0,True
ENSG00000113522,RAD50,107.0,True,17.0,True,748.0,True
ENSG00000113525,IL5,6.0,False,3.0,False,1.0,False
ENSG00000113532,ST8SIA4,3.0,True,2.0,True,1.0,True
ENSG00000113552,GNPDA1,1.0,True,0.0,True,0.0,True
ENSG00000113555,PCDH12,0.0,False,0.0,False,2.0,False
ENSG00000113580,NR3C1,2.0,True,0.0,True,2.0,True
ENSG00000113583,C5orf15,2.0,True,4.0,True,8.0,True
ENSG00000113594,LIFR,0.0,False,0.0,False,0.0,False
ENSG00000113595,TRIM23,2.0,True,2.0,True,2.0,True
ENSG00000113597,TRAPPC13,2.0,True,125.0,True,5.0,True
ENSG00000113615,SEC24A,497.0,False,2.0,False,63.0,True
ENSG00000113621,TXNDC15,0.0,True,1.0,True,1.0,True
ENSG00000113638,TTC33,0.0,True,0.0,True,0.0,True
ENSG00000113643,RARS1,31.0,False,,,,
ENSG00000113645,WWC1,4.0,False,0.0,False,4.0,False
ENSG00000113648,MACROH2A1,5.0,True,2.0,True,8.0,True
ENSG00000113658,SMAD5,1.0,True,4.0,True,0.0,True
ENSG00000113716,HMGXB3,9.0,False,87.0,True,82.0,True
ENSG00000113719,ERGIC1,10.0,True,68.0,True,5.0,True
ENSG00000113721,PDGFRB,0.0,False,0.0,False,0.0,False
ENSG00000113722,CDX1,7.0,False,2.0,False,1.0,False
ENSG00000113732,ATP6V0E1,0.0,True,10.0,True,2.0,True
ENSG00000113739,STC2,1.0,False,3.0,False,4.0,True
ENSG00000113742,CPEB4,3.0,True,3.0,True,3.0,True
ENSG00000113749,HRH2,2.0,False,1.0,True,0.0,True
ENSG00000113758,DBN1,6.0,False,5.0,False,0.0,False
ENSG00000113761,ZNF346,3.0,True,3.0,True,1.0,True
ENSG00000113811,SELENOK,0.0,True,5.0,True,2.0,True
ENSG00000113812,ACTR8,919.0,True,850.0,True,637.0,True
ENSG00000113838,TBCCD1,0.0,False,0.0,True,17.0,True
ENSG00000113845,TIMMDC1,2.0,True,4.0,True,119.0,True
ENSG00000113851,CRBN,6.0,True,4.0,True,1.0,True
ENSG00000113916,BCL6,15.0,True,27.0,True,67.0,True
ENSG00000113924,HGD,1.0,False,3.0,False,4.0,False
ENSG00000113966,ARL6,0.0,False,2.0,False,1.0,False
ENSG00000113971,NPHP3,1.0,True,0.0,True,3.0,True
ENSG00000114013,CD86,0.0,False,4.0,False,0.0,False
ENSG00000114021,NIT2,0.0,True,2.0,True,5.0,True
ENSG00000114023,FAM162A,2.0,True,3.0,True,7.0,True
ENSG00000114026,OGG1,1.0,True,0.0,True,0.0,True
ENSG00000114030,KPNA1,530.0,True,962.0,True,138.0,True
ENSG00000114054,PCCB,1.0,True,0.0,True,1.0,True
ENSG00000114062,UBE3A,1.0,True,1.0,True,3.0,True
ENSG00000114098,ARMC8,36.0,True,84.0,True,62.0,True
ENSG00000114107,CEP70,1.0,True,0.0,False,0.0,True
ENSG00000114113,RBP2,0.0,False,0.0,False,0.0,False
ENSG00000114120,SLC25A36,2.0,True,0.0,True,0.0,True
ENSG00000114125,RNF7,33.0,True,53.0,True,61.0,True
ENSG00000114126,TFDP2,0.0,False,0.0,False,1.0,True
ENSG00000114127,XRN1,75.0,True,447.0,True,99.0,True
ENSG00000114166,KAT2B,4.0,True,25.0,True,44.0,True
ENSG00000114209,PDCD10,26.0,True,139.0,True,297.0,True
ENSG00000114268,PFKFB4,5.0,False,1.0,False,2.0,True
ENSG00000114270,COL7A1,0.0,False,0.0,False,1.0,False
ENSG00000114302,PRKAR2A,0.0,True,0.0,True,0.0,True
ENSG00000114315,HES1,0.0,False,1.0,False,0.0,False
ENSG00000114316,USP4,12.0,True,17.0,True,75.0,True
ENSG00000114331,ACAP2,0.0,True,1.0,True,0.0,True
ENSG00000114353,GNAI2,0.0,True,0.0,True,0.0,True
ENSG00000114354,TFG,6.0,True,433.0,True,155.0,True
ENSG00000114383,TUSC2,1.0,True,1.0,True,1.0,True
ENSG00000114388,NPRL2,8.0,True,4.0,True,5.0,True
ENSG00000114395,CYB561D2,392.0,True,87.0,True,6.0,True
ENSG00000114405,CEP15,3.0,True,3.0,True,0.0,True
ENSG00000114416,FXR1,13.0,True,11.0,True,2.0,True
ENSG00000114423,CBLB,5.0,True,1027.0,True,179.0,True
ENSG00000114439,BBX,0.0,True,16.0,True,33.0,True
ENSG00000114446,IFT57,2.0,True,2.0,True,2.0,True
ENSG00000114450,GNB4,1.0,True,1.0,True,1.0,True
ENSG00000114455,HHLA2,0.0,False,0.0,False,1.0,True
ENSG00000114473,IQCG,2.0,False,0.0,False,39.0,True
ENSG00000114480,GBE1,0.0,True,1.0,True,0.0,True
ENSG00000114491,UMPS,172.0,False,667.0,False,,
ENSG00000114520,SNX4,15.0,True,6.0,True,0.0,True
ENSG00000114529,C3orf52,0.0,True,0.0,True,0.0,True
ENSG00000114541,FRMD4B,0.0,False,0.0,False,0.0,False
ENSG00000114544,SLC41A3,0.0,True,0.0,True,0.0,True
ENSG00000114626,ABTB1,3.0,True,4.0,True,0.0,True
ENSG00000114631,PODXL2,13.0,False,4.0,True,3.0,False
ENSG00000114648,KLHL18,2.0,True,0.0,True,0.0,True
ENSG00000114650,SCAP,23.0,True,34.0,True,233.0,True
ENSG00000114670,NEK11,2.0,False,1.0,False,1.0,False
ENSG00000114686,MRPL3,12.0,False,102.0,False,635.0,False
ENSG00000114735,HEMK1,1.0,True,1.0,True,2.0,True
ENSG00000114737,CISH,2.0,True,4.0,True,5.0,True
ENSG00000114738,MAPKAPK3,2.0,True,1.0,True,1.0,True
ENSG00000114739,ACVR2B,0.0,True,0.0,True,1.0,True
ENSG00000114742,WDR48,196.0,True,66.0,True,22.0,True
ENSG00000114744,COMMD2,0.0,True,2.0,True,13.0,True
ENSG00000114745,GORASP1,2.0,True,3.0,True,4.0,True
ENSG00000114757,PEX5L,0.0,False,1.0,False,0.0,False
ENSG00000114767,RRP9,,,28.0,False,87.0,False
ENSG00000114770,ABCC5,0.0,True,0.0,True,0.0,True
ENSG00000114779,ABHD14B,9.0,True,6.0,True,3.0,True
ENSG00000114784,EIF1B,4.0,True,3.0,True,74.0,True
ENSG00000114796,KLHL24,0.0,True,6.0,True,2.0,True
ENSG00000114812,VIPR1,1.0,True,5.0,False,5.0,False
ENSG00000114850,SSR3,65.0,True,30.0,True,30.0,True
ENSG00000114853,ZBTB47,15.0,False,8.0,False,13.0,False
ENSG00000114854,TNNC1,104.0,False,136.0,False,259.0,True
ENSG00000114857,NKTR,35.0,True,36.0,True,15.0,True
ENSG00000114859,CLCN2,0.0,False,2.0,False,0.0,False
ENSG00000114861,FOXP1,1.0,False,1.0,False,3.0,False
ENSG00000114867,EIF4G1,751.0,True,1678.0,True,,
ENSG00000114902,SPCS1,3.0,True,1.0,True,0.0,True
ENSG00000114904,NEK4,7.0,True,0.0,True,5.0,True
ENSG00000114933,INO80D,15.0,True,6.0,True,0.0,True
ENSG00000114942,EEF1B2,3.0,True,1.0,True,53.0,True
ENSG00000114948,ADAM23,5.0,False,3.0,False,0.0,False
ENSG00000114956,DGUOK,1.0,True,1.0,True,1.0,True
ENSG00000114978,MOB1A,373.0,True,2.0,True,0.0,True
ENSG00000114988,LMAN2L,0.0,True,0.0,True,1.0,True
ENSG00000114999,TTL,0.0,True,0.0,True,0.0,True
ENSG00000115008,IL1A,1.0,False,0.0,False,0.0,False
ENSG00000115009,CCL20,1.0,False,2.0,False,0.0,False
ENSG00000115020,PIKFYVE,24.0,True,21.0,True,,
ENSG00000115041,KCNIP3,5.0,False,1.0,False,3.0,False
ENSG00000115042,FAHD2A,2.0,False,1.0,False,0.0,False
ENSG00000115073,ACTR1B,1.0,True,1.0,True,1.0,True
ENSG00000115084,SLC35F5,1.0,True,1.0,True,0.0,True
ENSG00000115085,ZAP70,82.0,True,5021.0,True,2485.0,True
ENSG00000115091,ACTR3,31.0,True,208.0,True,116.0,True
ENSG00000115109,EPB41L5,1.0,False,1.0,False,3.0,False
ENSG00000115112,TFCP2L1,1.0,False,8.0,False,5.0,False
ENSG00000115137,DNAJC27,1.0,True,1.0,True,1.0,True
ENSG00000115138,POMC,0.0,False,0.0,False,0.0,False
ENSG00000115145,STAM2,0.0,True,1.0,True,0.0,True
ENSG00000115155,OTOF,0.0,False,0.0,False,0.0,False
ENSG00000115159,GPD2,1.0,True,0.0,True,7.0,True
ENSG00000115165,CYTIP,2.0,True,1.0,True,1.0,True
ENSG00000115170,ACVR1,6.0,True,4.0,True,10.0,True
ENSG00000115204,MPV17,0.0,True,0.0,True,0.0,True
ENSG00000115207,GTF3C2,3.0,False,,,,
ENSG00000115211,EIF2B4,,,13.0,False,,
ENSG00000115216,NRBP1,384.0,True,627.0,True,750.0,True
ENSG00000115232,ITGA4,0.0,True,0.0,True,2.0,True
ENSG00000115234,SNX17,0.0,True,0.0,True,0.0,True
ENSG00000115241,PPM1G,1.0,True,0.0,True,5.0,True
ENSG00000115255,REEP6,10.0,False,3.0,False,1.0,False
ENSG00000115267,IFIH1,5.0,True,2.0,True,1.0,True
ENSG00000115271,GCA,6.0,True,2.0,True,0.0,True
ENSG00000115274,INO80B,165.0,True,427.0,True,174.0,True
ENSG00000115275,MOGS,22.0,True,52.0,True,23.0,True
ENSG00000115282,TTC31,0.0,True,1.0,True,2.0,True
ENSG00000115286,NDUFS7,3.0,True,13.0,True,53.0,True
ENSG00000115289,PCGF1,683.0,True,947.0,True,1078.0,True
ENSG00000115295,CLIP4,6.0,True,14.0,True,14.0,True
ENSG00000115297,TLX2,0.0,False,0.0,False,0.0,False
ENSG00000115306,SPTBN1,431.0,False,880.0,False,11.0,False
ENSG00000115307,AUP1,9.0,True,127.0,True,240.0,True
ENSG00000115310,RTN4,0.0,False,0.0,False,0.0,False
ENSG00000115317,HTRA2,16.0,True,36.0,True,15.0,True
ENSG00000115325,DOK1,2.0,True,2.0,True,2.0,True
ENSG00000115339,GALNT3,1.0,False,2.0,False,0.0,True
ENSG00000115350,POLE4,6.0,True,21.0,True,18.0,True
ENSG00000115355,CCDC88A,0.0,False,0.0,False,6.0,False
ENSG00000115364,MRPL19,4.0,False,2.0,False,80.0,False
ENSG00000115365,LANCL1,0.0,True,1.0,True,0.0,True
ENSG00000115392,FANCL,110.0,False,180.0,True,328.0,True
ENSG00000115414,FN1,,,30.0,False,6.0,False
ENSG00000115415,STAT1,17.0,True,45.0,True,1.0,True
ENSG00000115419,GLS,27.0,True,319.0,True,77.0,True
ENSG00000115421,PAPOLG,0.0,True,0.0,True,0.0,True
ENSG00000115423,DNAH6,1.0,False,3.0,False,1.0,False
ENSG00000115425,PECR,1.0,True,1.0,True,5.0,True
ENSG00000115446,UNC50,3.0,True,8.0,True,12.0,False
ENSG00000115457,IGFBP2,0.0,False,1.0,False,0.0,False
ENSG00000115459,ELMOD3,20.0,False,0.0,False,72.0,False
ENSG00000115461,IGFBP5,0.0,False,0.0,False,0.0,False
ENSG00000115464,USP34,0.0,True,0.0,True,0.0,True
ENSG00000115468,EFHD1,1.0,False,2.0,False,1.0,False
ENSG00000115486,GGCX,3.0,True,0.0,True,1.0,True
ENSG00000115504,EHBP1,3.0,True,55.0,True,14.0,True
ENSG00000115507,OTX1,8.0,False,0.0,False,3.0,False
ENSG00000115514,TXNDC9,14.0,True,116.0,True,30.0,True
ENSG00000115520,COQ10B,4.0,True,13.0,True,38.0,True
ENSG00000115523,GNLY,52.0,True,45.0,True,3.0,True
ENSG00000115525,ST3GAL5,0.0,True,0.0,True,0.0,True
ENSG00000115526,CHST10,2.0,True,0.0,True,1.0,True
ENSG00000115539,PDCL3,1.0,True,3.0,True,5.0,True
ENSG00000115541,HSPE1,84.0,False,48.0,False,24.0,False
ENSG00000115548,KDM3A,1.0,True,2.0,True,1.0,True
ENSG00000115568,ZNF142,28.0,True,478.0,True,200.0,True
ENSG00000115590,IL1R2,0.0,False,0.0,False,0.0,False
ENSG00000115594,IL1R1,4.0,False,3.0,False,2.0,False
ENSG00000115602,IL1RL1,0.0,False,2.0,False,0.0,False
ENSG00000115604,IL18R1,0.0,True,0.0,True,0.0,True
ENSG00000115607,IL18RAP,0.0,True,0.0,True,1.0,True
ENSG00000115641,FHL2,0.0,False,2.0,False,1.0,False
ENSG00000115649,CNPPD1,1.0,True,3.0,True,4.0,True
ENSG00000115652,UXS1,171.0,True,27.0,True,10.0,True
ENSG00000115657,ABCB6,3.0,True,0.0,True,0.0,True
ENSG00000115661,STK16,3.0,True,7.0,True,1.0,True
ENSG00000115677,HDLBP,2.0,False,1.0,False,0.0,True
ENSG00000115685,PPP1R7,81.0,True,43.0,True,837.0,True
ENSG00000115687,PASK,0.0,True,6.0,True,0.0,True
ENSG00000115694,STK25,38.0,True,32.0,True,7.0,True
ENSG00000115738,ID2,430.0,True,73.0,True,498.0,True
ENSG00000115750,TAF1B,5.0,True,11.0,True,13.0,False
ENSG00000115756,HPCAL1,1.0,True,0.0,True,0.0,True
ENSG00000115758,ODC1,0.0,True,33.0,True,12.0,True
ENSG00000115760,BIRC6,15.0,True,3.0,True,3.0,True
ENSG00000115762,PLEKHB2,0.0,True,0.0,True,0.0,True
ENSG00000115806,GORASP2,17.0,True,43.0,True,11.0,True
ENSG00000115808,STRN,12.0,True,6.0,True,5.0,True
ENSG00000115825,PRKD3,2.0,True,0.0,True,0.0,True
ENSG00000115827,DCAF17,2.0,True,1.0,True,1.0,True
ENSG00000115828,QPCT,0.0,False,1.0,False,0.0,False
ENSG00000115839,RAB3GAP1,0.0,True,1.0,True,0.0,True
ENSG00000115840,SLC25A12,0.0,True,0.0,True,1.0,True
ENSG00000115841,RMDN2,0.0,False,2.0,False,3.0,False
ENSG00000115844,DLX2,1.0,False,10.0,False,6.0,False
ENSG00000115866,DARS1,90.0,False,39.0,True,10.0,True
ENSG00000115896,PLCL1,1.0,False,0.0,False,2.0,False
ENSG00000115902,SLC1A4,0.0,True,0.0,True,3.0,True
ENSG00000115904,SOS1,2.0,True,2.0,True,4.0,True
ENSG00000115935,WIPF1,12.0,False,0.0,False,0.0,False
ENSG00000115944,COX7A2L,1.0,True,0.0,True,0.0,True
ENSG00000115947,ORC4,20.0,False,46.0,True,109.0,False
ENSG00000115956,PLEK,4.0,False,3.0,False,0.0,False
ENSG00000115963,RND3,2.0,False,1.0,False,2.0,False
ENSG00000115966,ATF2,3.0,True,0.0,True,0.0,True
ENSG00000115970,THADA,2.0,True,2.0,True,3.0,True
ENSG00000115977,AAK1,2.0,True,6.0,True,3.0,True
ENSG00000115993,TRAK2,6.0,True,17.0,True,2.0,True
ENSG00000115998,C2orf42,0.0,True,3.0,True,2.0,False
ENSG00000116001,TIA1,67.0,True,227.0,True,4.0,True
ENSG00000116005,PCYOX1,0.0,True,0.0,True,0.0,True
ENSG00000116014,KISS1R,1.0,False,16.0,False,4.0,False
ENSG00000116016,EPAS1,2.0,False,11.0,False,19.0,True
ENSG00000116017,ARID3A,3.0,True,7.0,True,14.0,True
ENSG00000116030,SUMO1,3.0,False,4.0,False,5.0,False
ENSG00000116035,VAX2,6.0,False,4.0,False,4.0,False
ENSG00000116044,NFE2L2,24.0,True,10.0,True,6.0,True
ENSG00000116062,MSH6,1.0,True,2.0,True,2.0,True
ENSG00000116095,PLEKHA3,1.0,True,1.0,True,1.0,True
ENSG00000116096,SPR,8.0,False,7.0,True,3.0,True
ENSG00000116106,EPHA4,2.0,True,4.0,False,1.0,False
ENSG00000116127,ALMS1,10.0,True,14.0,True,6.0,True
ENSG00000116128,BCL9,2.0,True,9.0,True,2.0,False
ENSG00000116132,PRRX1,3.0,False,1.0,False,2.0,False
ENSG00000116133,DHCR24,7.0,True,0.0,True,2.0,True
ENSG00000116138,DNAJC16,4.0,True,14.0,True,4.0,True
ENSG00000116151,MORN1,13.0,False,7.0,False,9.0,False
ENSG00000116157,GPX7,2.0,True,0.0,True,0.0,True
ENSG00000116161,CACYBP,1.0,False,0.0,False,0.0,False
