gene_id,gene_name,nreg_Rest,resid_Rest,nreg_Stim8hr,resid_Stim8hr,nreg_Stim48hr,resid_Stim48hr,nreg_total,resid_total,baseMean,ess_hart,ess_cegv2,noness_negv1,shet
ENSG00000132570,PCBD2,6,-4.543278872191381,5,-14.310472388326986,4,-5.881198802996726,15,-24.734950063515093,0.32524750438099986,False,False,False,0.00199599
ENSG00000132589,FLOT2,108,-6.681745439097497,147,51.35387747820786,129,23.682958726280162,384,68.35509076539053,121.72857268551661,False,False,False,0.02127062
ENSG00000132591,ERAL1,65,-0.0022953089724069287,41,-59.26242653662473,65,-15.600750362917552,171,-74.86547220851469,61.61496993663785,False,False,False,0.00163083
ENSG00000132603,NIP7,60,-3.4127995592054745,126,11.795210356207136,107,30.29339078493517,293,38.67580158193683,74.06891799685783,False,True,False,0.02027131
ENSG00000132612,VPS4A,41,-52.02451064627529,71,-46.19932605147082,52,-57.08489807290829,164,-155.30873477065438,124.557471137509,False,False,False,0.1043716
ENSG00000132613,MTSS2,19,6.109854747246354,17,-4.317881313841358,2,-5.880568815918664,38,-4.0885953825136685,0.3619996176674715,False,False,False,0.07838177
ENSG00000132623,ANKEF1,44,3.5809628845062775,65,29.114769278525884,30,-5.853953206159353,139,26.84177895687281,7.272543408597299,False,False,False,0.00061603
ENSG00000132640,BTBD3,25,1.1809149618688366,34,-18.664751497275162,19,-13.577023454199946,78,-31.06085998960627,6.297736354152766,False,False,False,0.05871773
ENSG00000132646,PCNA,141,45.40706899969186,94,-8.712366096469083,96,-2.590249173251266,331,34.10445372997151,100.01425518431877,False,True,False,0.37022431
ENSG00000132661,NXT1,74,1.595645574573254,86,-38.513289588764366,70,-30.66551185599272,230,-67.58315587018383,111.84446035917895,False,False,False,0.24280412
ENSG00000132670,PTPRA,39,-25.03301212079539,43,-38.8167163979258,59,-8.073732446950544,141,-71.92346096567174,39.40544107227562,False,False,False,0.1559858
ENSG00000132676,DAP3,71,-22.52473816392282,80,-44.0803546846289,110,-5.992211125409142,261,-72.59730397396086,142.46936546368153,False,False,False,0.00374112
ENSG00000132680,KHDC4,28,-26.411403888015855,43,-32.29180390865149,42,-22.684480670193068,113,-81.38768846686041,30.676711936126804,False,False,False,0.13725579
ENSG00000132694,ARHGEF11,37,7.140925935202382,26,6.592289402182825,8,-1.1537517166310796,71,12.579463620754128,1.6534281229128458,False,False,False,0.10215779
ENSG00000132718,SYT11,70,18.747533260928712,121,61.13043804822552,79,17.27865587355516,270,97.1566271827094,22.57731525247406,False,False,False,0.13046684
ENSG00000132749,TESMIN,12,-12.236701021394783,25,1.295934121812536,24,-3.0507579045644277,61,-13.991524804146675,2.6369754276838586,False,False,False,0.00822565
ENSG00000132763,MMACHC,12,-20.551524942842008,55,-7.012044346608349,21,-13.484295675623422,88,-41.04786496507378,9.969656465243258,False,False,False,0.00026728
ENSG00000132768,DPH2,36,-3.9596139953222576,93,2.8128846051881595,37,0.8044503740082973,166,-0.3422790161258007,25.579241895436606,False,False,False,0.00290559
ENSG00000132773,TOE1,60,3.93402242965972,68,-21.140835332366024,68,5.596774044657167,196,-11.610038858049137,38.363909124363595,False,False,False,0.00416147
ENSG00000132780,NASP,0,-11.126052839207011,5,-17.05251336622316,3,-7.111851943063666,8,-35.29041814849384,0.4007189358249235,False,False,False,0.24757894
ENSG00000132781,MUTYH,16,-17.015506892935583,14,-39.93145014431021,15,-19.442787910405166,45,-76.38974494765097,8.028593765266033,False,False,False,0.00042978
ENSG00000132792,CTNNBL1,28,-31.59108078456692,30,-57.34955146137253,38,-31.197910251528043,96,-120.13854249746748,41.910100150060565,False,False,False,0.05128232
ENSG00000132801,ZSWIM3,14,-15.270961615163642,10,-36.597748895876954,12,-15.558830834127154,36,-67.42754134516775,5.0191217206513254,False,False,False,0.01233088
ENSG00000132819,RBM38,87,33.12247694904372,103,3.0716733743931144,57,-17.338761692214817,247,18.85538863122202,52.624678910760416,False,False,False,0.10012006
ENSG00000132821,VSTM2L,16,5.134294779393317,34,9.99037497008634,24,12.23487289155446,74,27.359542641034118,0.5133856674974744,False,False,False,0.03000483
ENSG00000132823,OSER1,20,-27.656716961205845,36,-23.198952024613753,70,18.781388612680956,126,-32.07428037313864,17.08870805590108,False,False,False,0.04107438
ENSG00000132824,SERINC3,127,22.58362992189369,162,56.614916904556765,90,-22.09682011981637,379,57.10172670663408,124.91652359322897,False,False,False,0.03589928
ENSG00000132825,PPP1R3D,28,-8.612259045173758,28,-25.472655714244958,19,-13.40412377826263,75,-47.489038537681346,8.157758759556081,False,False,False,0.01866074
ENSG00000132842,AP3B1,17,-70.75974914515612,62,-39.07942863245276,33,-65.08842871540821,112,-174.9276064930171,90.78782361968342,False,False,False,0.032205
ENSG00000132846,ZBED3,18,6.020538845924726,10,-8.52900290916159,5,-8.77654276723576,33,-11.285006830472625,0.5272537406493129,False,False,False,0.0094811
ENSG00000132849,PATJ,193,125.54528706694909,100,42.149305450551665,184,128.1162937617852,477,295.8108862792859,26.621013320595768,False,False,False,0.0011471
ENSG00000132879,FBXO44,81,29.112350536875113,70,10.678515925878564,62,24.8487984254415,213,64.63966488819517,14.468243750815285,False,False,False,0.0018099
ENSG00000132881,CPLANE2,22,-3.7560848498463812,26,-12.12071109314347,13,-6.509593397775099,61,-22.38638934076495,2.683777948107131,False,False,False,0.00087491
ENSG00000132906,CASP9,50,-4.759818548612834,90,29.525113952473347,37,-23.55569641070781,177,1.209598993152703,23.469899448114628,False,False,False,0.00073736
ENSG00000132912,DCTN4,41,-23.919975617658864,56,-33.879957301989705,60,-22.85865855690608,157,-80.65859147655465,54.38511732467284,False,False,False,0.04592742
ENSG00000132932,ATP8A2,19,7.090059622490207,20,-2.148518813472208,29,12.409083112997347,68,17.350623922015345,0.7769788973461005,False,False,False,0.02588999
ENSG00000132950,ZMYM5,65,11.146155739067943,88,21.911527744903253,34,-21.795058484008848,187,11.262624999962348,22.884765461768538,False,False,False,0.00302344
ENSG00000132953,XPO4,48,-17.33935556406746,89,-15.377072481529225,87,5.8868505931543496,224,-26.829577452442336,66.23856089628332,False,False,False,0.17468318
ENSG00000132963,POMP,113,17.959694302825696,77,-52.320406232185974,91,-33.580099697352864,281,-67.94081162671314,162.49325669451164,False,False,False,0.2481359
ENSG00000132964,CDK8,40,-17.724669652706076,79,-10.133859500428613,42,-32.616056491952534,161,-60.474585645087224,45.37243529255399,False,False,False,0.08667975
ENSG00000132965,ALOX5AP,88,2.350288184104926,136,67.5512771109077,149,48.389347420839655,373,118.29091271585229,70.22427720349793,False,False,False,0.02336862
ENSG00000132972,RNF17,-1,-19.581837657774745,-1,-29.365983969925807,-1,-19.755482725644097,-3,-68.70330435334465,1.4273357474373167,False,False,True,0.18414549
ENSG00000133026,MYH10,54,22.640716363292874,57,8.425585593377313,126,70.77805812612547,237,101.84436008279566,12.839189773506053,False,False,False,0.16095368
ENSG00000133027,PEMT,36,-5.200555101395246,114,35.57001014973936,53,-1.2340293897095833,203,29.13542565863453,23.829533869392748,False,False,False,0.00126034
ENSG00000133028,SCO1,13,-18.899079410386324,21,-37.57465054789918,7,-24.949436236286896,41,-81.4231661945724,8.450199473233566,False,False,False,0.00351519
ENSG00000133030,MPRIP,52,-42.21015304276149,90,-16.00864013532562,56,-42.506523328287685,198,-100.7253165063748,102.05869955378287,False,False,False,0.09369002
ENSG00000133056,PIK3C2B,38,-0.7879226879488073,78,20.235615533309,24,-21.107247866904693,140,-1.6595550215444987,12.559752201523693,False,False,False,0.0647339
ENSG00000133059,DSTYK,56,5.587253812850996,141,39.77926774071375,92,23.041637432051346,289,68.4081589856161,49.69027581248613,False,False,False,0.06282214
ENSG00000133063,CHIT1,6,-3.927450044499883,1,-14.135847379772496,6,-7.58327260051926,13,-25.646570024791636,0.428592002360171,False,False,False,0.00044047
ENSG00000133065,SLC41A1,50,12.933202552466781,98,26.889555932866628,78,14.679251025199484,226,54.50200951053289,23.391817163773204,False,False,False,0.08146446
ENSG00000133069,TMCC2,29,7.495292332472307,97,45.129416859559136,57,17.668204101064845,183,70.29291329309629,7.400462728072615,False,False,False,0.04712129
ENSG00000133101,CCNA1,5,-16.16418720250221,30,4.381429021293069,47,14.427431232701345,82,2.644673051492205,3.3536221370056998,False,False,False,0.02911312
ENSG00000133103,COG6,14,-16.216702282707754,18,-28.619321976724144,20,-14.931889385782682,52,-59.76791364521458,6.443182444157832,False,False,False,0.00270262
ENSG00000133104,SPART,66,6.5583066729666015,75,-9.16866062749844,88,22.401302459561407,229,19.79094850502957,37.95791107963618,False,False,False,0.00723604
ENSG00000133106,EPSTI1,135,39.91134174933697,202,107.24441049476597,133,66.27524788272342,470,213.43100012682635,70.70834331277523,False,False,False,0.00044321
ENSG00000133111,RFXAP,32,-13.27915459047663,43,-21.6822453696834,33,-19.92009080676449,108,-54.88149076692452,18.621996451480456,False,False,False,0.07104651
ENSG00000133114,GPALPP1,44,-13.64791905636492,37,-41.0003354712145,20,-49.33333545692699,101,-103.9815899845064,35.616182949046845,False,False,False,0.00107305
ENSG00000133116,KL,6,-4.579951471831258,13,-9.167764267911952,17,8.034164694268114,36,-5.713551045475096,0.35183035345541747,False,False,False,0.01130483
ENSG00000133119,RFC3,129,60.640687233821225,107,10.929662280552307,73,-19.05569987656692,309,52.51464963780661,67.78608560245962,False,False,False,0.0030028
ENSG00000133121,STARD13,11,-2.243914462824332,22,-11.745150766036616,16,-5.261101098819719,49,-19.250166327680667,1.7177027734488088,False,False,False,0.02050161
ENSG00000133131,MORC4,23,-11.070819144030175,37,-6.483851826675533,23,-6.144482708918435,83,-23.699153679624143,5.547512046732886,False,False,False,0.21213679
ENSG00000133134,BEX2,14,-2.859841811953114,33,1.8362554940939937,9,-5.105988653879507,56,-6.129574971738627,1.1332849768960886,False,False,False,0.10415688
ENSG00000133142,TCEAL4,43,20.3943670751936,51,19.647829500324136,57,29.193959357051288,151,69.23615593256902,2.9142516801344116,False,False,False,0.21504838
ENSG00000133193,FAM104A,11,-10.295385086844394,10,-23.842531316670403,1,-15.512194408708336,22,-49.65011081222313,1.7205227771853064,False,False,False,0.02206653
ENSG00000133195,SLC39A11,22,-15.765412413485599,35,-18.07284709708587,9,-25.585818224186625,66,-59.42407773475809,8.721207596438411,False,False,False,0.00151249
ENSG00000133226,SRRM1,78,-18.662535730251733,126,-4.8331166043519715,79,-46.91436658703036,283,-70.41001892163406,168.42527229660448,False,True,False,0.46841034
ENSG00000133243,BTBD2,103,27.838228639658624,115,41.19421314618032,108,13.538015737021638,326,82.57045752286058,59.54569816737882,False,False,False,0.0682652
ENSG00000133246,PRAM1,32,15.566223686853235,4,-11.548971981064334,8,-1.4009925505008258,44,2.616259155288075,0.4567073747181524,False,False,False,0.00087645
ENSG00000133247,KMT5C,32,-6.047153727033717,40,-13.554339816040113,41,-8.748726235339525,113,-28.350219778413354,12.91697488221922,False,False,False,0.06099459
ENSG00000133250,ZNF414,48,-9.514218255991203,72,1.1154228041574754,38,-15.73312144594177,158,-24.131916897775497,25.30337534011238,False,False,False,0.00431531
ENSG00000133256,PDE6B,67,26.15865471421408,77,25.212146514228728,67,27.58322007873391,211,78.95402130717672,10.196102910689968,False,False,False,0.00072707
ENSG00000133265,HSPBP1,57,2.67281235231205,65,-34.12958184310261,68,4.572044726162119,190,-26.884724764628444,46.33006023400082,False,False,False,0.01933331
ENSG00000133275,CSNK1G2,40,-38.442922399939974,88,-0.5807731708204926,54,-16.18625493565601,182,-55.209950506416476,53.89264634880117,False,False,False,0.321796
ENSG00000133302,SLF1,61,12.569923928282343,48,-15.998483336259262,36,-20.579658235323237,145,-24.008217643300156,20.70105659325087,False,False,False,0.00541149
ENSG00000133313,CNDP2,63,-27.67884552618287,74,-41.83383415813272,95,-2.3618874713812374,232,-71.87456715569682,109.7980082534593,False,False,False,0.00220221
ENSG00000133315,MACROD1,70,26.31675569880567,105,32.33308965847378,73,14.787007744760778,248,73.43685310204023,23.264375236011052,False,False,False,0.01536706
ENSG00000133318,RTN3,98,3.8086044773041436,124,26.34375186430823,112,-1.4533851450267576,334,28.698971196585617,107.95742320177719,False,False,False,0.05150148
ENSG00000133321,PLAAT4,128,22.68029395139733,196,122.18334332484659,168,118.936202107336,492,263.7998393835799,61.24489338343769,False,False,False,0.00155953
ENSG00000133393,CEP20,57,-24.55735133971099,83,-17.96403888731537,73,-43.80112067301354,213,-86.3225109000399,103.81725246927265,False,False,False,0.000896
ENSG00000133398,MED10,67,-18.860921250811558,110,-3.901483770448678,88,-13.138849136794818,265,-35.90125415805505,106.36548152584939,False,False,False,0.01152894
ENSG00000133422,MORC2,125,29.454736298979427,131,32.180618455535566,41,-24.09793577317889,297,37.5374189813361,73.90132638126381,False,False,False,0.11504544
ENSG00000133454,MYO18B,28,13.517259331603446,16,-5.1184397031000195,162,123.50585774084846,206,131.90467736935187,4.11799861084009,False,False,False,0.00122139
ENSG00000133460,SLC2A11,54,19.398613666018754,42,-4.815134700999117,39,7.387219247452311,135,21.970698212471948,6.5001150060137745,False,False,False,0.00023002
ENSG00000133466,C1QTNF6,52,26.649717178344005,38,8.285952197789523,43,13.30022455155163,133,48.23589392768516,3.373462607763218,False,False,False,0.00184369
ENSG00000133561,GIMAP6,113,42.49787351178777,121,52.868141812519355,96,47.327055988138454,330,142.69307131244557,28.882436027937224,False,False,False,0.00118852
ENSG00000133574,GIMAP4,249,108.87462214815449,188,98.23940099529212,208,94.49283728151958,645,301.6068604249662,166.5537984547065,False,False,False,0.00106622
ENSG00000133597,ADCK2,37,-9.345259241585993,70,1.9291266351916363,47,-2.474975295523805,154,-9.891107901918161,18.88789931199346,False,False,False,0.00083008
ENSG00000133606,MKRN1,69,4.1094267719185495,54,-13.075585055356044,68,3.4332526937343744,191,-5.53290558970312,31.81569667764786,False,False,False,0.12213
ENSG00000133612,AGAP3,26,-2.3896189214978527,51,-1.8187134935961922,34,-3.949999776974856,111,-8.158332192068901,7.921490438307062,False,False,False,0.08029564
ENSG00000133619,KRBA1,5,-11.03987617043293,9,-21.006539932392826,9,-5.550520327961037,23,-37.5969364307868,1.0624043456409296,False,False,False,0.00465047
ENSG00000133627,ACTR3B,5,-15.744595606116434,15,-27.318700993935558,6,-15.707653723180261,26,-58.770950323232256,2.8966227613768716,False,False,False,0.1289066
ENSG00000133639,BTG1,246,122.40701000303372,283,175.60191215237506,194,79.64037183253075,723,377.6492939879395,155.15974835366646,False,False,False,0.14130361
ENSG00000133641,C12orf29,21,-26.12631650914708,76,-8.878557430908586,32,-23.032571133094613,129,-58.03744507315028,29.374743463375232,False,False,False,0.00403874
ENSG00000133657,ATP13A3,81,10.033041952072765,141,18.52231538055969,78,-18.103132660747903,300,10.45222467188455,103.84501836588802,False,False,False,0.11049165
ENSG00000133678,TMEM254,31,-5.206994832663348,34,-12.7714668813612,38,1.746716676525196,103,-16.23174503749935,7.690803837639163,False,False,False,0.00051873
ENSG00000133687,TMTC1,13,2.6123826553073215,13,-7.347454397413877,19,7.708327016887798,45,2.973255274781243,0.39588838060143294,False,False,False,0.01236226
ENSG00000133703,KRAS,66,-14.633111495366208,144,45.75291715636436,121,38.948688081222485,331,70.06849374222064,70.33267051393214,False,False,False,0.38601481
ENSG00000133704,IPO8,31,-35.48396926540241,38,-51.6789078109572,32,-39.286475189399894,101,-126.4493522657595,47.97035788696202,False,False,False,0.04064546
ENSG00000133706,LARS1,64,-4.973960091786495,92,-9.64130575525229,83,-10.502130925506407,239,-25.11739677254519,74.39325538040228,False,False,False,0.01765027
ENSG00000133731,IMPA1,47,-22.745231901645624,68,-25.83398358523715,95,4.147172141738537,210,-44.43204334514424,65.77122053608642,False,False,False,0.02186902
ENSG00000133739,LRRCC1,38,3.6085998189297825,39,-6.8872421083462285,38,-2.195613486476553,115,-5.474255775892999,8.162601273014511,False,False,False,0.00077233
ENSG00000133740,E2F5,23,-0.002619506707208785,57,1.0330478442050293,36,6.919415013469319,116,7.949843350967139,6.32106051116994,False,False,False,0.08730904
ENSG00000133773,CCDC59,72,-7.737233455976096,137,9.511339702747193,225,100.8735072452608,434,102.6476134920319,145.82666455208317,False,False,False,0.00096605
ENSG00000133789,SWAP70,29,-20.824919096187323,57,3.5048387915913324,27,-24.124070348208818,113,-41.44415065280481,16.404578567858966,False,False,False,0.04511659
ENSG00000133794,BMAL1,77,22.130765614284563,112,52.14733582435614,110,64.81127284377234,299,139.08937428241305,17.74886710821838,False,False,False,0.16147297
ENSG00000133805,AMPD3,60,10.044251795305023,98,38.789337410986704,88,24.71295180796085,246,73.54654101425257,22.697579040359,False,False,False,0.00647371
ENSG00000133812,SBF2,46,20.683175811215254,25,-22.23103074522608,38,1.8524846629475533,109,0.30462972893672813,6.220978865778612,False,False,False,0.03735483
ENSG00000133816,MICAL2,99,44.6272553189001,143,34.50868304976238,214,103.53528114600276,456,182.67121951466524,90.21872156331514,False,False,False,0.01436019
ENSG00000133818,RRAS2,114,12.40594894854533,133,15.969318612297968,147,37.284458380542844,394,65.65972594138614,133.66958294030084,False,False,False,0.17204647
ENSG00000133835,HSD17B4,55,-14.196074825247507,95,17.251604215689838,76,-15.644872492051462,226,-12.589343101609131,55.58533839556782,False,False,False,0.00586441
ENSG00000133858,ZFC3H1,102,22.36977385472511,120,27.865646360377994,110,10.626984187039824,332,60.86240440214293,77.74720487434618,False,False,False,0.18913913
ENSG00000133872,SARAF,123,33.641502026863805,111,16.130593265912978,94,0.1495171789581491,328,49.92161247173493,83.07669558039936,False,False,False,0.00425264
ENSG00000133874,RNF122,17,0.7717475294661895,30,-9.700298920141073,26,-6.166494075137074,73,-15.095045465811957,3.8643269533921853,False,False,False,0.01138902
ENSG00000133884,DPF2,43,-22.03634001256185,56,-31.588066786829827,61,-11.978089156904716,160,-65.6024959562964,46.69792655857071,False,False,False,0.28461076
ENSG00000133895,MEN1,19,-21.218492612258252,26,-35.979335759704526,13,-22.906606884981343,58,-80.10443525694413,11.676524979728189,False,False,False,0.34451538
ENSG00000133935,ERG28,114,29.173991093281018,131,32.71269916624341,125,17.17486120717271,370,79.06155146669714,94.61951267765876,False,False,False,0.02847977
ENSG00000133943,DGLUCY,80,11.848511398851969,70,2.6638057243139173,83,21.42045392699368,233,35.932771050159566,32.23913135801306,False,False,False,0.00021138
ENSG00000133961,NUMB,46,-15.671924034779828,83,-2.254473772895352,47,-25.45885100931676,176,-43.38524881699194,43.23816205538035,False,False,False,0.03815507
ENSG00000133962,CATSPERB,39,17.028226799528703,9,-9.823477418284433,2,-5.767664507846231,50,1.4370848733980388,0.7892632169276292,False,False,False,0.00064699
ENSG00000133983,COX16,78,-21.052034187303562,80,-44.34550369742979,150,24.884320239783065,308,-40.51321764495029,158.75024495214714,False,False,False,0.00168056
ENSG00000133985,TTC9,115,48.79715834868222,96,34.803351964874466,133,72.2181759594585,344,155.8186862730152,28.880835738538842,False,False,False,0.03267243
ENSG00000133997,MED6,36,-38.179007855536696,31,-68.55380703731282,39,-47.55165397120706,106,-154.28446886405658,70.23312185971602,False,False,False,0.01629982
ENSG00000134013,LOXL2,28,6.072827979266517,27,-4.691687939711322,20,7.7052399952055275,75,9.086380034760722,1.3817228195492948,False,False,False,0.02120871
ENSG00000134014,ELP3,23,-41.432566307157146,71,-12.366048234900447,39,-29.747763975963935,133,-83.54637851802153,41.38033432193374,False,False,False,0.01084045
ENSG00000134046,MBD2,160,31.72399317542076,167,5.087458509051459,149,-6.162143018322666,476,30.64930866614955,326.31618104327845,False,False,False,0.12108173
ENSG00000134049,IER3IP1,29,-32.628601715017986,59,-24.524324552010356,19,-46.35122182335405,107,-103.50414809038239,38.418059885677685,False,False,False,0.00931292
ENSG00000134057,CCNB1,158,58.24637915153039,147,25.22145475541069,159,5.407260335095714,464,88.8750942420368,194.88130406444284,False,False,False,0.01607622
ENSG00000134058,CDK7,14,-30.803962716519436,17,-56.154479307011826,34,-27.972099472190898,65,-114.93054149572217,25.396361611222474,False,True,False,0.00879412
ENSG00000134061,CD180,26,5.63463121357827,11,-9.68782650847183,12,-2.477186848903001,49,-6.53038214379656,0.9911211766733483,False,False,False,0.00182753
ENSG00000134070,IRAK2,46,21.80311542300306,59,15.97802558171157,34,-1.7092811327916095,139,36.07185987192302,5.45736026129917,False,False,False,0.00088513
ENSG00000134072,CAMK1,91,47.83210515885374,116,41.43361288628276,133,49.282909652688986,340,138.5486276978255,37.922078303451066,False,False,False,0.01173935
ENSG00000134077,THUMPD3,35,-32.62633319389241,32,-67.91627334816455,74,-14.086026697018696,141,-114.62863323907565,67.84037916303105,False,False,False,0.00098062
ENSG00000134086,VHL,70,-20.518366328599754,87,-17.303357018782904,55,-37.75753242471173,212,-75.57925577209438,92.07656122165581,False,False,False,0.01447982
ENSG00000134107,BHLHE40,167,24.054156651229988,215,49.295600458787504,238,-8.514330466299327,620,64.83542664371816,575.1263425651981,False,False,False,0.40654487
ENSG00000134108,ARL8B,46,-34.081867861512734,100,-2.67725648181046,79,-2.17325736782648,225,-38.932381711149674,73.58797899625397,False,False,False,0.10373205
ENSG00000134109,EDEM1,131,9.806253750983927,209,69.49305284531152,145,-38.63403530723875,485,40.665271289056705,308.6097851833476,False,False,False,0.00913176
ENSG00000134146,DPH6,50,-7.618772690552689,72,-3.2946349968774484,80,23.251796836458233,202,12.338389149028096,28.43991595300781,False,False,False,0.00384866
ENSG00000134152,KATNBL1,31,-18.18401652768099,30,-38.83081783015241,22,-28.48090934151623,83,-85.49574369934963,20.349540981515815,False,False,False,0.0662629
ENSG00000134153,EMC7,91,-11.921592164117868,116,-12.237710023461034,85,-36.96800593516791,292,-61.12730812274681,165.79087899489835,False,False,False,0.1009711
ENSG00000134184,GSTM1,0,-12.292644482819023,3,-18.162080256943465,1,-9.500794688212824,4,-39.95551942797532,0.42603784088697094,False,False,False,0.00200469
ENSG00000134186,PRPF38B,20,-70.12049613182948,144,21.745266850660045,65,-40.49974543758579,229,-88.87497471875523,125.88628921027515,False,True,False,0.13751749
ENSG00000134193,REG4,33,-0.5650643467439451,17,-17.83531674240711,2,-10.236827922177214,52,-28.637209011328267,2.9350432393231087,False,False,False,0.00101235
ENSG00000134198,TSPAN2,68,27.173217865669088,47,5.997079320306142,43,16.484412005145696,158,49.65470919112093,6.18622857054219,False,False,False,0.00625
ENSG00000134202,GSTM3,52,17.729355132065805,95,39.56596756676441,63,1.5391396681965972,210,58.83446236702681,17.191737300059582,False,False,False,0.00452908
ENSG00000134215,VAV3,27,12.536260415065893,68,21.95942138062817,14,-0.6183280954048538,109,33.87735370028921,2.445902581594206,False,False,False,0.01846141
ENSG00000134222,PSRC1,33,-9.501514377555381,29,-10.033571730560219,28,-20.631096265809916,90,-40.166182373925515,11.434044318293797,False,False,False,0.00147881
ENSG00000134242,PTPN22,121,20.882184644712197,253,138.93813501921898,145,29.124823784276884,519,188.94514344820806,134.4185411900487,False,False,False,0.00103499
ENSG00000134243,SORT1,83,29.700102696729665,94,61.84029445489958,70,38.31370420775136,247,129.8541013593806,9.91384691445119,False,False,False,0.09750564
ENSG00000134247,PTGFRN,56,29.118744280931384,114,40.14265398657594,79,30.467321579346923,249,99.72871984685423,17.2423535057047,False,False,False,0.02782678
ENSG00000134248,LAMTOR5,35,-37.569912435464744,42,-57.86653386999893,68,-27.302825718026966,145,-122.73927202349064,76.24451633305543,False,False,False,0.00420764
ENSG00000134250,NOTCH2,40,-15.220963863104771,94,23.406076992198322,50,1.0315568161285,184,9.216669945222051,22.618950426796285,False,False,False,0.1605429
ENSG00000134255,CEPT1,34,-33.63822075200933,50,-37.609144035904635,59,-18.263935508329467,143,-89.51130029624343,50.59989749508603,False,False,False,0.18130987
ENSG00000134256,CD101,55,30.030329328278683,29,-1.4785980699686014,21,-2.621603929102587,105,25.930127329207494,2.5146653951607685,False,False,False,0.00041528
ENSG00000134262,AP4B1,31,-30.095229525156967,45,-34.44488470187271,51,-29.530646649519596,127,-94.07076087654927,44.44724203789404,False,False,False,0.00110833
ENSG00000134265,NAPG,33,-21.695672467323092,26,-52.18052411986021,21,-38.1821347328039,80,-112.0583313199872,29.721203269224358,True,False,False,0.06259314
ENSG00000134278,SPIRE1,45,21.75653757970548,73,16.657748348982906,46,7.761993081625455,164,46.17627901031384,8.21379867862103,False,False,False,0.05241659
ENSG00000134283,PPHLN1,21,-71.52891018572643,35,-78.87995383678474,53,-53.59195472869743,109,-204.0008187512086,117.19810084299117,False,False,False,0.01555831
ENSG00000134285,FKBP11,139,65.12546536286595,204,101.86056443278241,128,43.57549882997583,471,210.5615286256242,71.04161287918164,False,False,False,0.00123557
ENSG00000134287,ARF3,15,-25.929984049641853,43,-11.666185867121143,31,-4.000072889667933,89,-41.59624280643093,9.805693411244137,False,False,False,0.06569419
ENSG00000134291,TMEM106C,166,57.45922464920832,137,15.587185265367438,143,-18.962488602299175,446,54.08392131227659,218.12446810593184,False,False,False,0.00091964
ENSG00000134294,SLC38A2,171,80.85231021259996,211,111.67635113928877,179,42.86272049177015,561,235.39138184365888,132.7086555500247,False,False,False,0.15024315
ENSG00000134308,YWHAQ,100,26.980137779974683,70,-19.066665979705533,65,-9.763781759128207,235,-1.8503099588590572,53.23734108581705,False,False,False,0.12722959
ENSG00000134313,KIDINS220,51,-21.57617503399557,83,1.8821265682262691,40,-29.364978371125375,174,-49.059026836894674,44.8955076799538,False,False,False,0.04966427
ENSG00000134317,GRHL1,3,-8.532148735852159,15,-12.06924814112297,3,-8.184104165276976,21,-28.785501042252108,0.6046590046255084,False,False,False,0.05148981
ENSG00000134318,ROCK2,45,-13.63494740779366,40,-42.9622359519376,40,-21.947876079868657,125,-78.54505943959992,35.16339044838905,False,False,False,0.13176666
ENSG00000134321,RSAD2,157,98.68804801642158,144,105.87512646542994,57,26.151111154146243,358,230.71428563599775,12.140696259680158,False,False,False,0.00045526
ENSG00000134324,LPIN1,86,21.54425281968456,83,1.3868400089793482,45,-21.950510744344655,214,0.9805820843192521,39.436574202255464,False,False,False,0.01074149
ENSG00000134326,CMPK2,106,28.854826060122505,135,75.5392085622887,105,61.90580032447565,346,166.29983494688685,28.67649030497315,False,False,False,0.00070507
ENSG00000134330,IAH1,74,-25.76394355882394,105,-20.96933212052656,142,11.483011655255694,321,-35.250264024094804,168.80216440336483,False,False,False,0.0007306
ENSG00000134352,IL6ST,86,15.572887312349451,145,52.48921167934296,84,22.49702346963047,315,90.55912246132289,47.4109690599746,False,False,False,0.12083668
ENSG00000134369,NAV1,15,-0.45521892948952747,5,-12.171701654924451,14,-1.8104627778927433,34,-14.437383362306722,0.7547825144229088,False,False,False,0.30756558
ENSG00000134371,CDC73,74,-26.044292902198364,148,28.99775210131456,45,-58.78385087830303,267,-55.83039167918683,129.106959973443,False,True,False,0.2696151
ENSG00000134375,TIMM17A,93,11.687336017924451,144,17.098437028842298,135,35.71705241273111,372,64.50282545949786,120.61531691475754,False,False,False,0.04738539
ENSG00000134440,NARS1,102,0.5932156495463374,156,20.508089408765784,212,78.07212866128722,470,99.17343371959934,192.36645199307594,False,False,False,0.01373528
ENSG00000134444,RELCH,31,-26.904761795483843,39,-34.76699974398608,27,-26.516710022592648,97,-88.18847156206257,26.611898395394,False,False,False,0.11349964
ENSG00000134452,FBH1,44,-26.601834110491055,57,-37.85423878954769,68,-11.242872961500538,169,-75.69894586153929,58.97363670771014,False,False,False,0.03957942
ENSG00000134453,RBM17,132,32.755546112419324,205,57.22138620943906,250,102.11896004324481,587,192.0958923651032,237.01438691713471,True,True,False,0.57294842
ENSG00000134460,IL2RA,158,72.55764229017159,240,-4.1513037314895485,223,-145.03141419023638,621,-76.62507563155434,1441.4238113814874,False,False,False,0.01111485
ENSG00000134461,ANKRD16,17,-12.657187536720848,50,-13.50755798805453,18,-15.827242584542567,85,-41.991988109317944,9.882132984637392,False,False,False,0.00057146
