gene_id,gene_name,n_regulators,resid_responsiveness,my_gene_response,essential_hart,shet
ENSG00000141002,TCF25,258.0,-47.2275114090683,162.0,False,0.03453271
ENSG00000141012,GALNS,201.0,49.480394168204974,122.0,False,0.0008685
ENSG00000141013,GAS8,71.0,-6.189010419967222,52.0,False,0.00076708
ENSG00000141027,NCOR1,242.0,-76.92146130911365,142.0,False,0.22694677
ENSG00000141030,COPS3,251.0,-71.69934002772291,172.0,False,0.26613886
ENSG00000141034,GID4,92.0,-64.24418327139401,64.0,False,0.15242434
ENSG00000141040,ZNF287,89.0,7.22111739834423,55.0,False,0.04688336
ENSG00000141068,KSR1,291.0,30.212495886528558,201.0,False,0.05452039
ENSG00000141084,RANBP10,127.0,-32.5266136301038,79.0,False,0.08630671
ENSG00000141086,CTRL,24.0,-56.020014197571186,13.0,False,0.00073965
ENSG00000141098,GFOD2,58.0,-90.41489299522239,37.0,False,0.01703806
ENSG00000141127,PRPSAP2,233.0,0.74145020335299,154.0,False,0.02985747
ENSG00000141179,PCTP,159.0,37.071769555275786,110.0,False,0.00024242
ENSG00000141232,TOB1,466.0,137.8366429920112,291.0,False,0.28964154
ENSG00000141255,SPATA22,-3.0,-33.585785129193724,0.0,False,0.00238404
ENSG00000141258,SGSM2,145.0,15.825468042626362,91.0,False,0.01249006
ENSG00000141279,NPEPPS,229.0,-59.194702790893345,135.0,False,0.41424148
ENSG00000141293,SKAP1,281.0,21.281183379979012,181.0,True,0.00574887
ENSG00000141294,LRRC46,28.0,-27.734750365360107,20.0,False,0.00112547
ENSG00000141295,SCRN2,169.0,12.622949927105772,98.0,False,0.00082238
ENSG00000141337,ARSG,200.0,82.23358147095877,132.0,False,0.0007683
ENSG00000141349,G6PC3,141.0,-12.709548553445792,89.0,False,0.00584053
ENSG00000141376,BCAS3,229.0,94.11355470081327,143.0,False,0.05364272
ENSG00000141378,PTRH2,110.0,-36.13336240711713,69.0,False,0.00895399
ENSG00000141380,SS18,172.0,-81.12968681304966,108.0,False,0.10298104
ENSG00000141384,TAF4B,154.0,-5.400634898128146,99.0,False,0.04196266
ENSG00000141385,AFG3L2,266.0,-8.375391273076701,182.0,False,0.0179901
ENSG00000141391,PRELID3A,74.0,-32.94343547825228,58.0,False,0.00208622
ENSG00000141401,IMPA2,232.0,49.410635886646524,155.0,False,0.00946422
ENSG00000141424,SLC39A6,246.0,-12.371804206825217,156.0,False,0.02316213
ENSG00000141425,RPRD1A,155.0,-39.03109792851731,100.0,False,0.07403085
ENSG00000141428,C18orf21,86.0,-130.4032508030942,62.0,False,0.00124281
ENSG00000141446,ESCO1,110.0,-112.51609887734796,76.0,False,0.13352969
ENSG00000141447,OSBPL1A,39.0,-11.781880968929002,25.0,False,0.01373971
ENSG00000141452,RMC1,145.0,-117.39665812671862,94.0,False,0.06112225
ENSG00000141458,NPC1,158.0,-28.501760866592278,102.0,False,0.02413551
ENSG00000141480,ARRB2,369.0,-40.85228855138435,237.0,False,0.13944128
ENSG00000141499,WRAP53,140.0,-51.188291431709665,100.0,False,0.01913338
ENSG00000141503,MINK1,348.0,111.25663861763418,206.0,False,0.19300871
ENSG00000141504,SAT2,291.0,98.51710694522956,180.0,False,0.00091187
ENSG00000141506,PIK3R5,285.0,55.25019086041721,180.0,False,0.03347641
ENSG00000141510,TP53,489.0,142.19939229978004,317.0,False,0.08311786
ENSG00000141522,ARHGDIA,383.0,-0.6145616459584602,246.0,False,0.01856692
ENSG00000141524,TMC6,246.0,29.01075059624327,164.0,False,0.00328263
ENSG00000141526,SLC16A3,489.0,203.19821582604288,306.0,False,0.01082105
ENSG00000141540,TTYH2,225.0,98.09049728751287,162.0,False,0.01177673
ENSG00000141542,RAB40B,41.0,-6.4639218033175325,27.0,False,0.00212521
ENSG00000141551,CSNK1D,197.0,-82.63381272314547,121.0,False,0.33026627
ENSG00000141552,ANAPC11,415.0,29.13403834404268,271.0,False,0.05645525
ENSG00000141556,TBCD,157.0,-100.15677618228516,110.0,False,0.02369072
ENSG00000141560,FN3KRP,190.0,-25.881867538532077,109.0,False,0.00052165
ENSG00000141562,NARF,310.0,95.57946689444329,200.0,False,0.00188037
ENSG00000141564,RPTOR,167.0,-83.362677232251,108.0,False,0.26721187
ENSG00000141568,FOXK2,148.0,-103.876493083294,91.0,False,0.04781663
ENSG00000141569,TRIM65,93.0,-69.2208621433774,58.0,False,0.00033037
ENSG00000141574,SECTM1,219.0,138.41299505217546,148.0,False,0.00357154
ENSG00000141576,RNF157,440.0,102.27656609977748,297.0,False,0.02462525
ENSG00000141577,CEP131,64.0,-60.85742221317221,42.0,False,0.00296189
ENSG00000141580,WDR45B,264.0,-4.927840854443829,158.0,False,0.06119379
ENSG00000141582,CBX4,274.0,47.381661281351896,178.0,False,0.40161519
ENSG00000141627,DYM,202.0,-102.22060333156767,132.0,False,0.00723206
ENSG00000141642,ELAC1,149.0,-5.643138906856137,94.0,False,0.03027669
ENSG00000141644,MBD1,32.0,-105.24092570174659,20.0,False,0.08248806
ENSG00000141646,SMAD4,180.0,-58.859563619053745,108.0,False,0.365661
ENSG00000141655,TNFRSF11A,286.0,132.07349305602176,196.0,False,0.03041336
ENSG00000141664,ZCCHC2,141.0,-82.94128762729433,88.0,False,0.15302142
ENSG00000141682,PMAIP1,641.0,269.3347091364692,403.0,False,0.01913527
ENSG00000141696,P3H4,90.0,7.983125599665481,61.0,False,0.00214387
ENSG00000141698,NT5C3B,243.0,30.85577891424382,165.0,False,0.00165779
ENSG00000141699,RETREG3,285.0,60.08197475013435,178.0,False,0.05600673
ENSG00000141741,MIEN1,207.0,-16.945642993184876,121.0,False,0.00355414
ENSG00000141753,IGFBP4,250.0,130.48251442710202,164.0,False,0.01629055
ENSG00000141759,TXNL4A,431.0,-3.4792231158855316,279.0,False,0.01207741
ENSG00000141858,SAMD1,354.0,80.84361343796604,228.0,False,0.05038664
ENSG00000141867,BRD4,213.0,-89.1786182039193,125.0,False,0.73070175
ENSG00000141873,SLC39A3,262.0,23.69031672939665,160.0,False,0.01319625
ENSG00000141905,NFIC,133.0,8.15793709986643,89.0,False,0.10195532
ENSG00000141933,TPGS1,268.0,50.62674628858298,182.0,False,0.01648797
ENSG00000141934,PLPP2,13.0,-33.15304609278873,10.0,False,0.00261318
ENSG00000141946,ZIM3,397.0,113.0842998959218,230.0,False,0.00077704
ENSG00000141956,PRDM15,27.0,-84.48838308982232,20.0,False,0.04918176
ENSG00000141965,FEM1A,153.0,-65.53685870673034,98.0,False,0.03577497
ENSG00000141968,VAV1,208.0,-60.19408122643301,132.0,False,0.09353905
ENSG00000141971,MVB12A,87.0,-88.6827674003724,56.0,False,0.00097656
ENSG00000141985,SH3GL1,119.0,-70.58461395336975,76.0,False,0.05558164
ENSG00000141994,DUS3L,222.0,-0.6633962603325685,131.0,False,0.0053839
ENSG00000142002,DPP9,157.0,-88.49180699923089,95.0,False,0.05685873
ENSG00000142039,CCDC97,180.0,-56.46640874960704,105.0,False,0.00108456
ENSG00000142046,TMEM91,37.0,-41.53154294739958,28.0,False,0.00284147
ENSG00000142065,ZFP14,117.0,20.972615920577788,79.0,False,0.01854188
ENSG00000142082,SIRT3,99.0,-34.49273628016478,64.0,False,0.00039807
ENSG00000142089,IFITM3,195.0,58.49233888754666,130.0,False,0.00609927
ENSG00000142102,PGGHG,295.0,142.5690279261247,200.0,False,0.00054565
ENSG00000142166,IFNAR1,273.0,-1.7988868083765084,174.0,False,0.00157613
ENSG00000142168,SOD1,143.0,-66.45439394716693,95.0,False,0.01832596
ENSG00000142173,COL6A2,123.0,80.6090056196564,80.0,False,0.0109187
ENSG00000142185,TRPM2,43.0,-16.601516223951123,28.0,False,0.00032831
ENSG00000142186,SCYL1,161.0,-134.31204466391182,101.0,False,0.01326524
ENSG00000142188,TMEM50B,193.0,20.814793725253445,116.0,False,0.00752076
ENSG00000142192,APP,389.0,151.0475244930727,260.0,False,0.09094619
ENSG00000142197,DOP1B,123.0,-18.57660930613391,76.0,False,0.01227175
ENSG00000142207,URB1,315.0,67.14514905024731,198.0,False,0.00806714
ENSG00000142208,AKT1,300.0,-12.424737675487307,195.0,False,0.19578521
ENSG00000142227,EMP3,599.0,96.36851621592322,396.0,False,0.00246289
ENSG00000142230,SAE1,355.0,57.29540760109661,215.0,False,0.07597417
ENSG00000142235,LMTK3,50.0,-3.389007987923673,36.0,False,0.24243315
ENSG00000142252,GEMIN7,192.0,-56.03958689767403,128.0,False,0.1017104
ENSG00000142303,ADAMTS10,113.0,37.62431104366555,69.0,False,0.06740319
ENSG00000142327,RNPEPL1,318.0,-26.680676080789738,192.0,False,0.01811343
ENSG00000142347,MYO1F,464.0,164.9602591773313,285.0,False,0.02525628
ENSG00000142409,ZNF787,27.0,-73.54265760714752,17.0,False,0.29650496
ENSG00000142444,TIMM29,33.0,-93.65904296361408,19.0,False,0.0012461
ENSG00000142453,CARM1,408.0,78.20326546702961,261.0,False,0.55725318
ENSG00000142459,EVI5L,136.0,35.48251810398136,88.0,False,0.11879851
ENSG00000142507,PSMB6,248.0,-35.74683640248659,165.0,False,0.04300787
ENSG00000142528,ZNF473,55.0,-39.475007483213474,35.0,False,0.03015796
ENSG00000142544,CTU1,15.0,-61.437300272589454,12.0,False,0.00594519
ENSG00000142546,NOSIP,235.0,-14.550874535004468,147.0,False,0.01040133
ENSG00000142552,RCN3,100.0,12.624868259698609,77.0,False,0.00156118
ENSG00000142556,ZNF614,82.0,-53.07345906458179,54.0,False,0.00162128
ENSG00000142599,RERE,256.0,-11.860935563328525,169.0,False,0.54366587
ENSG00000142632,ARHGEF19,45.0,-49.737806945837235,32.0,False,0.00240111
ENSG00000142634,EFHD2,513.0,116.8620003619859,327.0,False,0.01666169
ENSG00000142655,PEX14,73.0,-79.93804676976126,41.0,False,0.06697917
ENSG00000142657,PGD,279.0,48.53929703523205,184.0,False,0.03960199
ENSG00000142669,SH3BGRL3,563.0,-43.35656465675251,355.0,False,0.04757879
ENSG00000142675,CNKSR1,26.0,-25.380375624889794,13.0,False,0.00120593
ENSG00000142684,ZNF593,322.0,84.25120435912407,200.0,False,0.00853552
ENSG00000142686,C1orf216,195.0,-6.046354865126126,123.0,False,0.00264087
ENSG00000142687,KIAA0319L,294.0,90.7192517990721,187.0,False,0.03512436
ENSG00000142694,EVA1B,207.0,74.52498672528657,141.0,False,0.0600272
ENSG00000142731,PLK4,186.0,-17.016708520561806,119.0,False,0.02027306
ENSG00000142733,MAP3K6,75.0,-7.220871282292023,46.0,False,0.00083415
ENSG00000142765,SYTL1,403.0,205.7821563688451,256.0,False,0.00174298
ENSG00000142784,WDTC1,405.0,147.8744000591745,261.0,False,0.17558475
ENSG00000142794,NBPF3,28.0,-31.87613414179979,15.0,False,0.00049784
ENSG00000142856,ITGB3BP,256.0,8.13997707552464,175.0,False,0.00096962
ENSG00000142864,SERBP1,524.0,120.73956191094982,354.0,False,0.52070139
ENSG00000142867,BCL10,151.0,-76.62516885710417,101.0,False,0.08790381
ENSG00000142875,PRKACB,444.0,165.43486234367742,293.0,False,0.0724048
ENSG00000142892,PIGK,175.0,-46.69984219763967,117.0,False,0.00366325
ENSG00000142920,AZIN2,108.0,45.655532992188284,67.0,False,0.00178802
ENSG00000142945,KIF2C,336.0,58.64071175432689,209.0,False,0.03220828
ENSG00000142959,BEST4,13.0,-31.27704425707986,7.0,False,0.00507565
ENSG00000142961,MOB3C,114.0,3.9336795054132345,70.0,False,0.00098619
ENSG00000143013,LMO4,335.0,30.91639621886152,222.0,False,0.18147356
ENSG00000143033,MTF2,148.0,-89.24084658842042,103.0,False,0.38837803
ENSG00000143061,IGSF3,67.0,8.495325531484122,45.0,False,0.07634233
ENSG00000143067,ZNF697,70.0,0.2455354496001192,42.0,False,0.01287687
ENSG00000143079,CTTNBP2NL,114.0,45.95214433520377,75.0,False,0.05057488
ENSG00000143093,STRIP1,111.0,-98.54825567881183,77.0,False,0.03332952
ENSG00000143106,PSMA5,251.0,-3.26758797158233,168.0,False,0.4963797
ENSG00000143110,C1orf162,159.0,82.30126610656885,90.0,False,0.00147732
ENSG00000143119,CD53,569.0,128.62680043423822,351.0,False,0.01369833
ENSG00000143126,CELSR2,17.0,-29.31584754785461,14.0,False,0.09192774
ENSG00000143127,ITGA10,43.0,-24.36963965491698,26.0,False,0.00247356
ENSG00000143147,GPR161,72.0,23.383673444558713,53.0,False,0.01315911
ENSG00000143149,ALDH9A1,182.0,-59.26991474359147,124.0,False,0.00047845
ENSG00000143153,ATP1B1,187.0,73.02420150637471,124.0,False,0.33886615
ENSG00000143155,TIPRL,175.0,-131.42920030697115,102.0,False,0.14505321
ENSG00000143156,NME7,280.0,110.30766601127549,189.0,False,0.00213298
ENSG00000143157,POGK,164.0,-79.63708243553044,114.0,False,0.1114706
ENSG00000143158,MPC2,145.0,-59.29110039281844,98.0,False,0.07172669
ENSG00000143162,CREG1,394.0,187.88412675270715,257.0,False,0.00135692
ENSG00000143164,DCAF6,152.0,-21.242416856017407,103.0,False,0.07322811
ENSG00000143178,TBX19,60.0,-13.143108740409438,39.0,False,0.00484755
ENSG00000143179,UCK2,496.0,195.95308906584148,312.0,False,0.13089552
ENSG00000143183,TMCO1,199.0,-98.24762513856345,118.0,False,0.00382451
ENSG00000143184,XCL1,186.0,85.81822242693417,119.0,False,0.00306584
ENSG00000143185,XCL2,245.0,134.9587496565793,153.0,False,0.00111069
ENSG00000143194,MAEL,-3.0,-40.94223878974144,0.0,False,0.02609097
ENSG00000143195,ILDR2,86.0,-7.569629102654343,60.0,False,0.08877165
ENSG00000143198,MGST3,413.0,178.98464908569133,262.0,False,0.01429877
ENSG00000143207,COP1,56.0,-147.73961156771384,37.0,False,0.17789179
ENSG00000143222,UFC1,317.0,10.238149853711093,198.0,False,0.00732406
ENSG00000143224,PPOX,49.0,-45.54224115235047,30.0,False,0.01532659
ENSG00000143228,NUF2,315.0,46.95132168547438,208.0,True,0.00998659
ENSG00000143248,RGS5,24.0,-37.42042784231403,16.0,False,0.00412609
ENSG00000143256,PFDN2,404.0,47.253870656334755,263.0,True,0.07801068
ENSG00000143258,USP21,97.0,-82.70086988929936,68.0,False,0.05464369
ENSG00000143294,PRCC,163.0,-84.46795415829182,113.0,False,0.13819963
ENSG00000143303,METTL25B,46.0,-54.56811725479227,37.0,False,0.00078424
ENSG00000143315,PIGM,115.0,-41.63278125316304,70.0,False,0.01145757
ENSG00000143320,CRABP2,77.0,9.409282450768679,50.0,False,0.00250905
ENSG00000143321,HDGF,376.0,31.46989379375617,248.0,False,0.05622558
ENSG00000143322,ABL2,83.0,-29.99786696445206,52.0,False,0.03273883
ENSG00000143324,XPR1,124.0,-74.54460735968647,75.0,False,0.21824057
ENSG00000143333,RGS16,451.0,230.50571096210962,288.0,False,0.00627141
ENSG00000143337,TOR1AIP1,132.0,-122.36694626005355,86.0,False,0.00565123
ENSG00000143344,RGL1,180.0,84.29071181210907,116.0,False,0.07529113
ENSG00000143353,LYPLAL1,153.0,-50.904486970876484,106.0,False,0.00033848
ENSG00000143363,PRUNE1,68.0,-106.43800030186279,44.0,True,0.0206681
ENSG00000143365,RORC,195.0,138.79871695784507,125.0,False,0.19316126
ENSG00000143367,TUFT1,132.0,40.270356110229386,86.0,False,0.01030526
ENSG00000143373,ZNF687,70.0,-81.78757791401739,45.0,False,0.19525842
ENSG00000143374,TARS2,164.0,-28.189838133794204,115.0,False,0.01111337
ENSG00000143376,SNX27,68.0,-120.94452141739524,51.0,False,0.08405482
ENSG00000143379,SETDB1,88.0,-118.66730820825576,56.0,False,0.14501966
ENSG00000143387,CTSK,106.0,6.476534889766622,63.0,False,0.00546272
ENSG00000143390,RFX5,316.0,69.75864037598883,193.0,False,0.01390921
ENSG00000143393,PI4KB,169.0,-93.92373194399858,104.0,False,0.13245016
ENSG00000143398,PIP5K1A,137.0,-106.7387258154035,80.0,False,0.06352684
ENSG00000143401,ANP32E,560.0,129.17195596817095,348.0,False,0.13564425
ENSG00000143409,MINDY1,186.0,64.30807303821186,116.0,False,0.00114977
ENSG00000143418,CERS2,257.0,-106.00522760878304,169.0,False,0.05050151
ENSG00000143420,ENSA,187.0,-39.882952971766755,121.0,False,0.01834886
ENSG00000143434,SEMA6C,15.0,-24.886423550759844,12.0,False,0.0173583
ENSG00000143437,ARNT,216.0,0.5875366230191617,127.0,False,0.13035572
ENSG00000143442,POGZ,87.0,-116.9788616680978,57.0,False,0.33881226
ENSG00000143450,OAZ3,34.0,-31.854383456682623,19.0,False,0.00069306
ENSG00000143457,GOLPH3L,181.0,-17.30312998238046,119.0,False,0.01645303
ENSG00000143458,GABPB2,173.0,-33.74827789028772,100.0,False,0.00540183
ENSG00000143476,DTL,265.0,14.652182476680977,170.0,False,0.03553377
ENSG00000143479,DYRK3,108.0,-12.986640285391537,73.0,False,0.00270335
ENSG00000143486,EIF2D,259.0,-19.693301528646657,170.0,False,0.00746553
ENSG00000143493,INTS7,218.0,-26.194659799572534,132.0,False,0.03613716
ENSG00000143498,TAF1A,114.0,-52.2010198282773,73.0,False,0.00184837
ENSG00000143499,SMYD2,185.0,-28.939185180087833,123.0,False,0.01574797
ENSG00000143507,DUSP10,315.0,117.83306126257395,210.0,False,0.12260421
ENSG00000143514,TP53BP2,221.0,0.7227760266289991,136.0,False,0.04075423
ENSG00000143515,ATP8B2,353.0,78.36074819500921,240.0,False,0.02947073
ENSG00000143537,ADAM15,267.0,16.13789995555149,182.0,False,0.00124681
ENSG00000143543,JTB,322.0,-20.551670753537024,203.0,False,0.05823182
ENSG00000143545,RAB13,183.0,67.98018286814836,125.0,False,0.02652251
ENSG00000143553,SNAPIN,147.0,-64.17820697064138,96.0,False,0.00347362
ENSG00000143554,SLC27A3,111.0,11.703989101735406,75.0,False,0.00020276
ENSG00000143569,UBAP2L,246.0,-130.87529588382307,152.0,False,0.33022344
ENSG00000143570,SLC39A1,166.0,-18.28255413189722,110.0,False,0.01805256
ENSG00000143575,HAX1,255.0,-22.068169921328362,176.0,False,0.00244979
ENSG00000143578,CREB3L4,44.0,-54.967918605712036,32.0,False,0.00174939
ENSG00000143612,C1orf43,225.0,-106.80517750746478,148.0,False,0.02442752
ENSG00000143614,GATAD2B,177.0,-76.07217596691417,112.0,False,0.63580393
ENSG00000143621,ILF2,478.0,104.4910593874428,284.0,False,0.35038579
ENSG00000143622,RIT1,192.0,25.522189253274355,129.0,False,0.07282682
ENSG00000143630,HCN3,37.0,-19.51430852756313,24.0,False,0.0072756
ENSG00000143633,C1orf131,100.0,-102.25291746342523,64.0,False,0.00081976
ENSG00000143641,GALNT2,310.0,61.05916203499034,194.0,False,0.04733004
ENSG00000143643,TTC13,147.0,-18.511615513952748,80.0,False,0.03681559
ENSG00000143653,SCCPDH,366.0,141.84934729131294,242.0,False,0.00347542
ENSG00000143669,LYST,451.0,188.5925643192615,270.0,False,0.05036382
ENSG00000143674,MAP3K21,185.0,99.31622542402934,114.0,False,0.00584245
ENSG00000143702,CEP170,185.0,-4.192696090759128,135.0,False,0.13948476
ENSG00000143727,ACP1,211.0,-55.11284784847763,137.0,False,0.0013642
ENSG00000143740,SNAP47,258.0,15.315988928519317,159.0,False,0.00249775
ENSG00000143742,SRP9,156.0,-98.47782650727596,97.0,False,0.09355722
ENSG00000143753,DEGS1,310.0,-0.4713505099700086,201.0,False,0.01734202
ENSG00000143756,FBXO28,104.0,-99.50661199045298,72.0,False,0.23628026
ENSG00000143761,ARF1,191.0,-146.6259899153177,133.0,False,0.53161428
ENSG00000143771,CNIH4,214.0,-93.72845392090329,144.0,False,0.00999665
ENSG00000143772,ITPKB,317.0,108.58202640783523,198.0,False,0.20304586
ENSG00000143776,CDC42BPA,77.0,-25.255800449420484,41.0,False,0.07508576
ENSG00000143793,C1orf35,99.0,-79.42048694368928,56.0,False,0.00181609
ENSG00000143797,MBOAT2,132.0,26.80310152675422,92.0,False,0.05699172
ENSG00000143799,PARP1,223.0,-72.70649571784416,148.0,False,0.04254246
ENSG00000143801,PSEN2,123.0,31.32224425627642,75.0,False,0.02533958
ENSG00000143811,PYCR2,165.0,-117.882560129235,104.0,False,0.00457779
ENSG00000143815,LBR,452.0,18.966870277335488,281.0,False,0.04751279
ENSG00000143819,EPHX1,98.0,28.574189623154844,56.0,False,0.00118204
ENSG00000143851,PTPN7,493.0,130.21449617601598,321.0,False,0.00122262
ENSG00000143862,ARL8A,284.0,17.7776122922576,184.0,False,0.3709166
ENSG00000143870,PDIA6,452.0,147.3171372690812,277.0,False,0.06439963
ENSG00000143878,RHOB,434.0,249.862265165442,282.0,False,0.20664543
ENSG00000143889,HNRNPLL,308.0,7.005778012981921,205.0,False,0.09094513
ENSG00000143891,GALM,274.0,26.438074792489395,179.0,False,0.00062631
ENSG00000143919,CAMKMT,149.0,-57.11562126255454,105.0,False,0.00129337
ENSG00000143924,EML4,328.0,11.596349002663274,213.0,False,0.06021091
ENSG00000143933,CALM2,390.0,-49.1398774167279,243.0,False,0.55548317
ENSG00000143942,CHAC2,200.0,14.761383274630631,132.0,False,0.00061793
ENSG00000143951,WDPCP,56.0,-50.893443329861945,39.0,False,0.00684538
ENSG00000143952,VPS54,208.0,-21.395959064723982,135.0,False,0.08550892
ENSG00000143970,ASXL2,281.0,33.19952355982156,174.0,False,0.30144961
ENSG00000143971,ETAA1,144.0,-60.66203773984634,102.0,False,0.0054098
ENSG00000143977,SNRPG,361.0,61.2257147640717,242.0,True,0.31018921
ENSG00000143995,MEIS1,13.0,-16.538095023111687,8.0,False,0.59659718
ENSG00000144021,CIAO1,135.0,-134.57778851845904,89.0,False,0.00587538
ENSG00000144026,ZNF514,105.0,4.455202151380284,77.0,False,0.00051456
ENSG00000144034,TPRKB,337.0,37.67576310853002,217.0,False,0.00622254
ENSG00000144036,EXOC6B,172.0,19.775884600969313,115.0,False,0.06588056
ENSG00000144040,SFXN5,105.0,-7.5873848221613045,66.0,False,0.00563591
ENSG00000144043,TEX261,190.0,-36.94783974457827,131.0,False,0.00845926
ENSG00000144048,DUSP11,130.0,-105.3456972179191,85.0,False,0.02150727
ENSG00000144118,RALB,307.0,50.14143529803455,197.0,False,0.02566499
ENSG00000144120,TMEM177,68.0,-56.98687395219613,45.0,False,0.00213954
ENSG00000144136,SLC20A1,341.0,3.6889614851413057,231.0,False,0.05312388
ENSG00000144152,FBLN7,43.0,-16.330654495666643,33.0,False,0.00265035
ENSG00000144199,FAHD2B,85.0,-21.633280255282028,51.0,False,0.00064995
ENSG00000144214,LYG1,40.0,-28.611110728217415,25.0,False,0.00095539
ENSG00000144224,UBXN4,293.0,-70.51125461905693,182.0,False,0.02864452
ENSG00000144228,SPOPL,85.0,-60.16548496526498,57.0,False,0.04156941
ENSG00000144283,PKP4,151.0,-0.1682960754957179,108.0,False,0.02400749
ENSG00000144306,SCRN3,75.0,-90.03776723623433,34.0,False,0.00037958
ENSG00000144320,LNPK,242.0,-7.729943621765614,154.0,False,0.02799498
ENSG00000144354,CDCA7,297.0,35.33810091278448,199.0,False,0.05138277
ENSG00000144357,UBR3,81.0,-88.1411674021492,50.0,False,0.0997488
ENSG00000144362,PHOSPHO2,115.0,-10.027346084632946,70.0,False,0.00230143
ENSG00000144369,FAM171B,70.0,-4.0569897756902655,60.0,False,0.04631522
ENSG00000144381,HSPD1,759.0,265.6909690711081,469.0,False,0.1658159
ENSG00000144395,CCDC150,53.0,-59.09895902705558,39.0,False,0.00034548
ENSG00000144401,METTL21A,136.0,-44.57014769494634,95.0,False,0.0007708
ENSG00000144426,NBEAL1,106.0,-10.77526669805512,64.0,False,0.00735578
ENSG00000144445,KANSL1L,178.0,66.35566407596056,112.0,False,0.04285953
ENSG00000144451,SPAG16,138.0,-9.059964108022143,80.0,False,0.00035746
ENSG00000144455,SUMF1,94.0,-18.78422749612409,59.0,False,0.00693073
ENSG00000144468,RHBDD1,60.0,-70.21978470988094,37.0,False,0.00186963
ENSG00000144476,ACKR3,70.0,0.5027834454658162,47.0,False,0.05581101
ENSG00000144485,HES6,111.0,19.73733242540256,73.0,False,0.00757801
ENSG00000144504,ANKMY1,103.0,-27.443278997544226,64.0,False,0.00021552
ENSG00000144524,COPS7B,162.0,-73.25558162450747,104.0,False,0.05489288
ENSG00000144535,DIS3L2,66.0,-96.42288961547662,38.0,False,0.04804696
ENSG00000144554,FANCD2,199.0,-5.5165737493821325,140.0,False,0.00609246
ENSG00000144560,VGLL4,118.0,-20.41741034032909,87.0,False,0.02466153
ENSG00000144566,RAB5A,210.0,-121.2088682833644,146.0,False,0.08851457
ENSG00000144567,RETREG2,198.0,-26.156385478957077,132.0,False,0.03743229
ENSG00000144579,CTDSP1,327.0,20.18544894408477,185.0,False,0.2639612
ENSG00000144580,CNOT9,246.0,-72.30389110238247,153.0,False,0.23226922
ENSG00000144589,STK11IP,88.0,-74.66904573520378,59.0,False,0.0030243
ENSG00000144591,GMPPA,169.0,-14.866657167873086,119.0,False,0.00625596
ENSG00000144597,EAF1,156.0,-79.46630332803102,101.0,False,0.01706008
ENSG00000144635,DYNC1LI1,154.0,-75.92117875693481,103.0,False,0.06017404
ENSG00000144642,RBMS3,62.0,6.884615831864455,41.0,False,0.06244777
ENSG00000144645,OSBPL10,181.0,57.55312387839771,121.0,False,0.0250327
ENSG00000144647,POMGNT2,147.0,8.911130816222382,95.0,True,0.01321699
ENSG00000144655,CSRNP1,195.0,10.31650360340872,137.0,False,0.04410968
ENSG00000144659,SLC25A38,180.0,-83.45510306803806,137.0,False,0.00353756
ENSG00000144668,ITGA9,97.0,38.28629822364474,63.0,False,0.03787431
ENSG00000144677,CTDSPL,101.0,25.027392359042345,65.0,False,0.0215011
ENSG00000144711,IQSEC1,324.0,67.18024574938015,211.0,False,0.14915822
ENSG00000144724,PTPRG,17.0,-22.558425964671084,13.0,False,0.03837571
ENSG00000144736,SHQ1,108.0,-51.984972723551245,67.0,False,0.00084013
ENSG00000144741,SLC25A26,198.0,8.110004762738356,126.0,False,0.00094074
ENSG00000144744,UBA3,306.0,-72.50146468341099,187.0,False,0.06967176
ENSG00000144746,ARL6IP5,511.0,88.68392782699632,334.0,False,0.01500071
ENSG00000144747,TMF1,286.0,1.1768271087965019,194.0,False,0.03808785
ENSG00000144749,LRIG1,261.0,38.26112883902829,167.0,False,0.0401532
ENSG00000144791,LIMD1,155.0,-111.08595359649377,105.0,False,0.04971456
ENSG00000144802,NFKBIZ,395.0,153.04978851128016,250.0,False,0.18134228
ENSG00000144815,NXPE3,207.0,15.076537830896378,132.0,False,0.01911641
ENSG00000144824,PHLDB2,126.0,40.80149422614113,83.0,False,0.01471004
ENSG00000144827,ABHD10,212.0,-33.34036998164556,129.0,False,0.00349553
ENSG00000144840,RABL3,161.0,-54.25873539298668,105.0,False,0.00791667
ENSG00000144843,ADPRH,212.0,63.69639946540834,138.0,False,0.00067411
ENSG00000144848,ATG3,254.0,-44.261312321413854,170.0,False,0.02744896
ENSG00000144867,SRPRB,469.0,192.97400297341085,306.0,False,0.00532455
ENSG00000144893,MED12L,143.0,48.969729671712614,107.0,False,0.12268223
ENSG00000144895,EIF2A,340.0,-29.20187714744823,219.0,False,0.00315042
ENSG00000144909,OSBPL11,82.0,-104.8078090447553,50.0,False,0.07567345
ENSG00000144935,TRPC1,79.0,13.487191917500684,53.0,False,0.03827493
ENSG00000144959,NCEH1,173.0,30.3204338694082,105.0,False,0.00653928
ENSG00000145014,TMEM44,127.0,48.6532643640075,96.0,False,0.00188335
ENSG00000145016,RUBCN,148.0,-49.93419022386691,95.0,False,0.02432045
ENSG00000145020,AMT,93.0,8.109324352815598,52.0,False,0.00287503
ENSG00000145022,TCTA,202.0,58.290284483045916,127.0,False,0.00271265
ENSG00000145041,DCAF1,109.0,-98.7243415612281,64.0,False,0.5544525
